날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2021-05-18,404.56,410.53,404.56,409.89,174859628,9051966227148,1913355054996710,411.58299999999997,50.30078513183474,401.81542896109744,411.58299999999997,421.3505710389025,4.7463432838103286,0.4133356699809472
2021-05-20,410.21,410.21,405.84,408.41,181884049,9723746177576,1906553739132300,411.03149999999994,48.73663956882955,401.8742115913056,411.03149999999994,420.1887884086943,4.455759915575494,0.35686264956387403
2021-05-21,409.57,413.65,407.09,408.4,196316668,10992306442784,1902388111430175,410.8665,48.72561446480784,401.64464492631726,410.8665,420.0883550736827,4.488978816079052,0.3662687723732028
2021-05-24,408.23,409.29,405.85,407.02,177689265,8625368702244,1896088964899135,410.59,47.14076678992619,401.2557040972547,410.59,419.92429590274526,4.546772158476964,0.308769722044593
2021-05-25,408.29,411.22,407.63,411.07,176015777,8660744148100,1912731372513370,410.47749999999996,52.06813636673074,401.22363837362974,410.47749999999996,419.7313616263702,4.508827707423781,0.5320136621835588
2021-05-26,411.19,412.65,409.22,410.24,199313860,9665218797822,1909493233461120,410.1265,51.01852167354604,401.41145720033416,410.1265,418.8415427996659,4.249929131458643,0.5065117293517101
2021-05-27,410.52,411.07,406.62,409.8,311198517,17138031843486,1901419390478850,409.74350000000004,50.438057410386,401.70419088789293,409.74350000000004,417.78280911210715,3.9240691369635416,0.5035139835533182
2021-05-28,410.7,414.19,410.52,412.7,203179394,9902132997375,1915906075015520,409.7335,54.14143569627801,401.7094379987435,409.7335,417.7575620012565,3.916722455574895,0.6848502665816562
2021-05-31,413.19,414.8,411.24,414.57,230909559,10006287260730,1924712200641420,409.86899999999997,56.403622437528064,401.617571275227,409.86899999999997,418.1204287247729,4.026373658302019,0.7848597592491097
2021-06-01,414.78,418.79,413.8,417.17,225690364,9725596753460,1935382434272310,410.3445,59.402274816172245,401.5771367133551,410.3445,419.11186328664485,4.273172072073522,0.8892561410337113
2021-06-02,417.49,419.59,415.86,416.83,292515040,11964642402073,1935422602206605,410.922,58.83239600991291,402.04421063552377,410.922,419.7997893644763,4.320912175291786,0.8327404918864337
2021-06-03,416.89,421.23,416.89,419.46,219810187,10892832679634,1950218423686185,411.486,61.8789299888907,401.96662312963673,411.486,421.00537687036325,4.626829039317625,0.9188299354354537
