news_title,news_category,news_date
"<유>한진칼우, 매도잔량 350% 급증",증권News봇,2022.03.29
"<유>한진칼우, 전일 대비 11.57% 상승.. 일일회전율은 18.70% 기록",증권News봇,2022.03.29
한진칼 지분 판 강성부 펀드 수익률 '두 배',증권국내증시,2022.03.29
장중 기업공시[3월 28일],증권증권일반,2022.03.28
호반건설 5640억이 단순 투자?…한진칼 경영권 분쟁 재점화할 수도,산업기업,2022.03.28
살얼음판 한진칼·한샘 주총장…표대결 승자는?,경제·금융경제·금융일반,2022.03.23
"[기업공시 3월 21일]엠플러스, 1074억 규모 2차전지 설비 공급계약 체결등",증권국내증시,2022.03.22
장 중 기업공시[3월 21일],증권국내증시,2022.03.21
[특징주] 2년 만에 주총 표대결…한진칼 6% 강세,증권국내증시,2022.03.21
"[기업공시 2월 23일]삼성중공업, 9985억 규모 LNG선 4척 공사 수주 등",증권종목·투자전략,2022.02.24
장 마감 후 기업공시 [2월 23일],증권종목·투자전략,2022.02.23
[기업공시 2월 16일]인터파크 자사주 355만 1240주 소각 결정 등,증권국내증시,2022.02.17
장마감 후 기업공시[2월 16일],증권국내증시,2022.02.16
