rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 18 기 3분기말,129261543454,제 17 기말,129200779871,7,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 18 기 3분기말,73656135287,제 17 기말,74702031477,8,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 18 기 3분기말,1205611537,제 17 기말,11577675917,9,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,-표준계정코드 미사용-,단기기타채권,-,제 18 기 3분기말,1385045715,제 17 기말,1437597000,10,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 18 기 3분기말,9560378059,제 17 기말,6387994481,11,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_CurrentContractAssets,계약자산,-,제 18 기 3분기말,358146995,제 17 기말,330926792,12,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_CurrentTaxAssets,미환급세금,-,제 18 기 3분기말,20574225,제 17 기말,20274913,13,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 18 기 3분기말,46835874482,제 17 기말,44360625024,14,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 18 기 3분기말,2807660387,제 17 기말,3051806383,15,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 18 기 3분기말,11482843887,제 17 기말,7535130967,16,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 18 기 3분기말,55605408167,제 17 기말,54498748394,17,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,-표준계정코드 미사용-,장기투자금융자산,-,제 18 기 3분기말,873294609,제 17 기말,2000000,19,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,-표준계정코드 미사용-,순확정급여자산,-,제 18 기 3분기말,108834944,제 17 기말,,20,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 18 기 3분기말,2286202972,제 17 기말,1931596149,21,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산,-,제 18 기 3분기말,25171818,제 17 기말,1347764,22,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 18 기 3분기말,16693179995,제 17 기말,16832975906,23,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업에 대한 투자자산,-,제 18 기 3분기말,1292247876,제 17 기말,1329948209,24,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 18 기 3분기말,243600000,제 17 기말,243600000,25,KRW,,,,,연결
20231114000370,11014,2023,00557933,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 18 기 3분기말,34046741168,제 17 기말,34096310408,26,KRW,,,,,연결
