날짜,시가총액,거래량,거래대금,상장주식수
2023-01-02,162742500000,1035,104580500,1627425
2023-01-03,163556212500,1285,128840900,1627425
2023-01-04,166811062500,1839,187709000,1627425
2023-01-05,165997350000,715,73141500,1627425
2023-01-06,167624775000,775,79043000,1627425
2023-01-09,171693337500,1665,174482500,1627425
2023-01-10,170065912500,985,103423500,1627425
2023-01-11,170065912500,698,72900000,1627425
2023-01-12,170065912500,904,94718000,1627425
2023-01-13,170879625000,1890,198680500,1627425
2023-01-16,171693337500,747,78897000,1627425
2023-01-17,171693337500,1138,119611000,1627425
2023-01-18,169252200000,399,41672000,1627425
2023-01-19,170879625000,1236,129352000,1627425
2023-01-20,170879625000,1554,162658500,1627425
2023-01-25,172507050000,823,86961000,1627425
2023-01-26,172181565000,730,77015000,1627425
2023-01-27,173320762500,1661,176516700,1627425
2023-01-30,172507050000,787,83379700,1627425
2023-01-31,172507050000,973,102691900,1627425
2023-02-01,172181565000,1029,109013900,1627425
2023-02-02,167624775000,4460,462216800,1627425
2023-02-03,166322835000,3276,333098900,1627425
2023-02-06,166322835000,2228,227173500,1627425
2023-02-07,166973805000,3638,368904000,1627425
2023-02-08,166485577500,1546,158006800,1627425
2023-02-09,165671865000,1417,143735700,1627425
2023-02-10,163718955000,2852,287503100,1627425
2023-02-13,162905242500,4869,485718100,1627425
2023-02-14,161440560000,3568,355059200,1627425
2023-02-15,159487650000,4500,443131900,1627425
2023-02-16,165997350000,85309,9413627900,1627425
2023-02-17,166322835000,10815,1113581300,1627425
2023-02-20,164695410000,5482,556910600,1627425
2023-02-21,166485577500,2556,261733100,1627425
2023-02-22,164532667500,3164,320881700,1627425
2023-02-23,164207182500,3071,311257700,1627425
2023-02-24,163230727500,3061,307595100,1627425
2023-02-27,162579757500,3095,309770700,1627425
2023-02-28,163230727500,2221,223802300,1627425
2023-03-02,162742500000,3121,315037300,1627425
2023-03-03,162905242500,3086,308855900,1627425
2023-03-06,164044440000,1470,147855900,1627425
2023-03-07,164207182500,1281,129144300,1627425
2023-03-08,163067985000,1721,172658900,1627425
2023-03-09,162905242500,1256,125859900,1627425
2023-03-10,162579757500,1463,146027000,1627425
2023-03-13,161603302500,2649,262935400,1627425
2023-03-14,159975877500,1864,183207000,1627425
2023-03-15,159324907500,3106,305480000,1627425
2023-03-16,158673937500,1915,185769400,1627425
2023-03-17,162417015000,1932,191845700,1627425
2023-03-20,160952332500,612,60771000,1627425
2023-03-21,161115075000,1467,145183500,1627425
2023-03-22,160138620000,1809,177895600,1627425
2023-03-23,159975877500,1277,125105100,1627425
2023-03-24,159650392500,1960,190573100,1627425
2023-03-27,157209255000,1274,123520900,1627425
2023-03-28,157534740000,2214,214327800,1627425
2023-03-29,156721027500,4071,393516800,1627425
2023-03-30,158836680000,1147,111327000,1627425
2023-03-31,158511195000,3138,305920400,1627425
