날짜,시가,고가,저가,종가,거래량,등락률
2024-11-01,2825,2875,2820,2830,5834,-0.35211267605633806
2024-11-04,2830,2850,2790,2820,26651,-0.35335689045936397
2024-11-05,2820,2830,2780,2790,23963,-1.0638297872340425
2024-11-06,2815,2815,2725,2730,13953,-2.1505376344086025
2024-11-07,2730,2750,2645,2675,36246,-2.0146520146520146
2024-11-08,2675,2700,2665,2675,4141,0.0
2024-11-11,2580,2670,2570,2570,62162,-3.925233644859813
2024-11-12,2555,2600,2460,2485,52492,-3.3073929961089497
2024-11-13,2485,2485,2370,2375,28446,-4.426559356136821
2024-11-14,2395,2400,2245,2265,58546,-4.631578947368421
2024-11-15,2230,2300,2180,2200,28240,-2.869757174392936
2024-11-18,2215,2230,2170,2195,32790,-0.22727272727272727
2024-11-19,2200,2205,2170,2200,8938,0.22779043280182232
2024-11-20,2190,2200,2150,2160,34945,-1.8181818181818181
2024-11-21,2165,2165,2090,2090,60009,-3.2407407407407405
2024-11-22,2090,2140,2080,2090,45278,0.0
2024-11-25,2100,2125,2080,2100,38280,0.4784688995215311
2024-11-26,2115,2120,2095,2110,9873,0.4761904761904762
2024-11-27,2115,2115,2085,2095,16244,-0.7109004739336493
2024-11-28,2090,2095,2050,2065,22978,-1.431980906921241
2024-11-29,2060,2065,2020,2035,21997,-1.4527845036319613
