날짜,시가총액,거래량,거래대금,상장주식수
2021-04-01,22869435600000,1495543,82324336700,415807920
2021-04-02,22412046888000,1432792,77377469500,415807920
2021-04-05,22703112432000,1213660,65509922300,415807920
2021-04-06,22037819760000,1591346,84813636300,415807920
2021-04-07,22287304512000,1490732,79597691000,415807920
2021-04-08,21954658176000,1152087,60879403100,415807920
2021-04-09,21871496592000,1013836,53514700000,415807920
2021-04-12,22204142928000,944418,50232620400,415807920
2021-04-13,22245723720000,1479972,78352306734,415807920
2021-04-14,22120981344000,1095023,58129324400,415807920
2021-04-15,22453627680000,1412798,76234212100,415807920
2021-04-16,21913077384000,4821328,254373279934,415807920
2021-04-19,21746754216000,1123966,59030016200,415807920
2021-04-20,22079400552000,1382496,73007295450,415807920
2021-04-21,21788335008000,2090782,109304230700,415807920
2021-04-22,22245723720000,1880677,100203483800,415807920
2021-04-23,22578370056000,3587027,196806469850,415807920
2021-04-26,22869435600000,3707157,201961488600,415807920
2021-04-27,22869435600000,1248421,68720996600,415807920
2021-04-28,22869435600000,1400194,77181020800,415807920
2021-04-29,22412046888000,1127318,61521175600,415807920
2021-04-30,22744693224000,1817453,99886923300,415807920
2021-05-03,22328885304000,1295837,69903075100,415807920
2021-05-04,22162562136000,969843,51612317600,415807920
2021-05-06,23908955400000,3197803,179921828100,415807920
2021-05-07,24241601736000,1773865,102551751200,415807920
2021-05-10,24740571240000,1609236,94950058140,415807920
2021-05-11,24823732824000,1804888,106829199800,415807920
2021-05-12,24283182528000,1571571,91624539100,415807920
2021-05-13,24449505696000,2045579,120602545100,415807920
2021-05-14,23950536192000,1263046,72736346800,415807920
2021-05-17,24075278568000,1079044,61972656900,415807920
2021-05-18,24449505696000,1152689,67620159500,415807920
2021-05-20,24116859360000,1688989,97917008820,415807920
2021-05-21,23409985896000,1799926,102093711000,415807920
2021-05-24,23659470648000,1007131,57255011000,415807920
2021-05-25,24158440152000,1151383,66559962500,415807920
2021-05-26,23784213024000,1022294,58533256900,415807920
2021-05-27,23035758768000,3878877,216257218718,415807920
2021-05-28,23701051440000,1559587,88225192900,415807920
2021-05-31,24449505696000,1839032,107436523300,415807920
2021-06-01,24449505696000,921289,53967953600,415807920
2021-06-02,24491086488000,984297,58080377600,415807920
2021-06-03,24241601736000,1189896,69992183100,415807920
2021-06-04,23950536192000,1439388,83425823400,415807920
2021-06-07,24116859360000,818905,47271003800,415807920
2021-06-08,24075278568000,840733,48539131800,415807920
2021-06-09,23659470648000,814735,46695453300,415807920
2021-06-10,23784213024000,1336878,76231946400,415807920
2021-06-11,23701051440000,810885,46242546700,415807920
2021-06-14,23368405104000,1080418,60552794100,415807920
2021-06-15,23243662728000,950322,53092755800,415807920
2021-06-16,23659470648000,1172338,66680752900,415807920
2021-06-17,23659470648000,1208470,68810868500,415807920
2021-06-18,23617889856000,1240029,70385838400,415807920
2021-06-21,22911016392000,1951084,108096690900,415807920
2021-06-22,23202081936000,629527,35135967200,415807920
2021-06-23,23077339560000,782926,43368613800,415807920
2021-06-24,23326824312000,972137,54376237700,415807920
2021-06-25,23825793816000,983536,56071987700,415807920
2021-06-28,23784213024000,1044763,59810436600,415807920
2021-06-29,23326824312000,1108424,62082058700,415807920
2021-06-30,23202081936000,915409,51145966000,415807920
