날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,119900,127400,119900,124900,21809,5.668358714043993
2024-03-05,124900,128800,122900,125400,10496,0.4003202562049639
2024-03-06,124900,125700,122300,125600,5858,0.1594896331738437
2024-03-07,125900,128000,124400,126800,6568,0.9554140127388535
2024-03-08,127700,128600,125000,127000,8807,0.15772870662460567
2024-03-11,127200,127900,124800,126600,6284,-0.31496062992125984
2024-03-12,127500,127500,121400,122800,10617,-3.0015797788309637
2024-03-13,122600,125600,121100,124600,6430,1.4657980456026058
2024-03-14,125800,127600,124400,127000,15622,1.9261637239165328
2024-03-15,124000,126600,113400,114500,31271,-9.84251968503937
2024-03-18,112000,114600,111300,112600,9459,-1.6593886462882095
2024-03-19,112900,112900,111000,111300,3181,-1.1545293072824157
2024-03-20,111400,116400,111100,115800,3677,4.0431266846361185
2024-03-21,116700,119800,116000,119800,10790,3.454231433506045
2024-03-22,119800,120000,116500,118000,6869,-1.5025041736227045
2024-03-25,119000,119000,115600,116300,3259,-1.4406779661016949
2024-03-26,116200,118000,116000,117000,4411,0.6018916595012898
2024-03-27,117700,117700,114600,114800,3934,-1.8803418803418803
2024-03-28,116800,116800,114300,116700,2503,1.6550522648083623
2024-03-29,116700,117900,113300,113300,3471,-2.9134532990574122
