news_title,news_category,news_date
"[기업공시 12월 29일]두산퓨얼셀, 800억규모 연료전지 공급계약 등",증권종목·투자전략,2020.12.30
장 마감 후 기업공시[12월 29일],증권종목·투자전략,2020.12.29
"[개장 시황] 코스피 2762.60.. 개인과 외국인의 순매수에 상승 출발 (▲2.78, +0.10%)",증권News봇,2020.12.24
코로나 여파에도 올해 유상증자 2.5배 늘었다,증권국내증시,2020.12.23
"[기업공시 12월 22일]씨아이에스, 미국 기업과 183억 규모 2차전지 장비 공급계약 등",증권종목·투자전략,2020.12.23
장 마감 후 기업공시[12월 22일],증권종목·투자전략,2020.12.22
"[기업공시 12월 17일]LS, 자회사 LS전선 2,324억 규모 완도~제주 해저케이블사업 수주 등",증권종목·투자전략,2020.12.18
장 중 기업공시[12월 17일],증권종목·투자전략,2020.12.17
"[기업공시 12월 9일]아이원스, 100% 무상증자 결정 등",증권종목·투자전략,2020.12.10
장 중 기업공시[12월 9일],증권종목·투자전략,2020.12.09
"[기업공시 12월 3일]파미셀, 간경변 줄기세포치료제 임상 3상 승인",증권종목·투자전략,2020.12.04
장 중 기업공시[12월 3일],증권종목·투자전략,2020.12.03
친환경 사업 속속 나서는 기업들…주가 기대감 ‘쑥',증권국내증시,2020.12.03
"<유>두산퓨얼셀2우B, 5.22% 오르며 체결강도 강세 지속(138%)",증권News봇,2020.11.27
"<유>두산솔루스2우B, 상한가 진입.. +29.97% ↑",증권News봇,2020.11.27
"[SEN]㈜두산 대주주, 두산퓨얼셀 지분 23% 두산중공업에 무상증여",증권종목·투자전략,2020.11.26
"[SEN]유진투자證 “두산퓨얼셀,글로벌 최대 수소업체로 성장가시성 높아”",증권종목·투자전략,2020.11.26
빅히트·신풍·키움 코스피200 새 종목으로,증권국내증시,2020.11.25
"빅히트·씨에스윈드·신풍·키움 등, 코스피200 새로 편입",증권국내증시,2020.11.25
"<유>두산퓨얼셀2우B, 4.01% 오르며 체결강도 강세 지속(112%)",증권News봇,2020.11.24
"<유>두산퓨얼셀2우B, 4.26% 오르며 체결강도 강세 지속(167%)",증권News봇,2020.11.24
"[SEN]두산퓨얼셀, 글로벌 선사 나빅8와 친환경 ‘선박용 연료전지’ 개발",증권종목·투자전략,2020.11.10
"[기업공시 11월 3일]수젠텍, 코로나19·독감 진단키트 200만개 공급계약 등",증권종목·투자전략,2020.11.04
장 중 기업공시[11월 3일],증권종목·투자전략,2020.11.03
"<유>두산퓨얼셀2우B, 매도잔량 385% 급증",증권News봇,2020.10.27
"<유>대덕1우, 상한가 진입.. +29.86% ↑",증권News봇,2020.10.27
"<유>두산퓨얼셀2우B, 전일 대비 13.48% 상승.. 일일회전율은 8.00% 기록",증권News봇,2020.10.27
"오전 9:30 현재 코스피는 41:59으로 매수우위, 매수강세 업종은 전기가스업(1.42%↓)",증권News봇,2020.10.27
"<유>두산퓨얼셀2우B, 22.70% 오르며 체결강도 강세 지속(188%)",증권News봇,2020.10.27
"[기업공시 10월 19일]GS건설, 3분기 영업익 2,103억으로 전년동기비 12%증가",증권종목·투자전략,2020.10.20
장 중 기업공시[10월 19일],증권종목·투자전략,2020.10.19
"[SEN]두산퓨얼셀, ‘한국형 고효율 SOFC’ 개발…724억원 투입",증권종목·투자전략,2020.10.19
"[주식초고수는 지금]켐트로닉스·두산퓨얼셀 사고, LG디스플레이 팔아",증권종목·투자전략,2020.10.14
"오전 9:30 현재 코스피는 48:52으로 매수우위, 매수강세 업종은 서비스업(0.75%↑)",증권News봇,2020.10.14
"[주식 초고수는 지금] 매수 1위는 루미마이크로...LG전자, 씨젠 등도 관심",증권국내증시,2020.10.08
[주식 초고수는 지금] 매수 1위는 블록딜 마무리된 두산퓨얼셀,증권종목·투자전략,2020.10.07
"<유>두산퓨얼셀2우B, 전일 대비 8.79% 상승.. 일일회전율은 3.55% 기록",증권News봇,2020.10.07
"<유>두산퓨얼셀2우B, 9.41% 오르며 체결강도 강세 지속(124%)",증권News봇,2020.10.07
[주식 초고수는 지금]씨젠 매수·매도 1위...'블록딜' 두산퓨얼셀도 집중 매수,증권종목·투자전략,2020.10.06
[특징주]오너 블록딜 소식에... 두산퓨얼셀 12%↓,증권국내증시,2020.10.06
"[개장 시황] 코스피 2369.17.. 개인과 외국인의 순매수에 상승 출발 (▲11.17, +0.47%)",증권News봇,2020.10.06
"[주식 초고수는 지금]메드팩토 사고, 두산퓨얼셀 팔아",증권종목·투자전략,2020.10.05
여전한 우선주 변동성...단일가매매 시행 효과 나타날까,증권국내증시,2020.10.02
