rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 12 기 반기말,4012793436314,제 11 기말,3784921894235,7,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 12 기 반기말,542546234562,제 11 기말,357038127193,8,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 12 기 반기말,71474120731,제 11 기말,43967634212,9,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtAmortisedCost,상각후원가 측정 금융상품,-,제 12 기 반기말,12011635429,제 11 기말,9005770599,10,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 12 기 반기말,80180840,제 11 기말,1128243031,11,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 12 기 반기말,15132304659,제 11 기말,4693099125,12,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,-,제 12 기 반기말,20439438288,제 11 기말,0,13,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 12 기 반기말,22108711564,제 11 기말,17049173388,14,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 12 기 반기말,210684080,제 11 기말,138262645,15,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 12 기 반기말,363313435612,제 11 기말,247698671491,16,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 12 기 반기말,37775723359,제 11 기말,33357272702,17,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 12 기 반기말,3470247201752,제 11 기말,3427883767042,18,KRW,,,,,,,연결
20240814004375,11012,2024,00983040,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 12 기 반기말,2539442,제 11 기말,2539198,19,KRW,,,,,,,연결
