날짜,시가,고가,저가,종가,거래량,등락률
2024-04-01,1904,1937,1904,1905,179902,-0.05246589716684155
2024-04-02,1889,1927,1886,1886,138567,-0.9973753280839894
2024-04-03,1886,1886,1850,1850,117761,-1.9088016967126193
2024-04-04,1853,1867,1851,1855,47430,0.2702702702702703
2024-04-05,1840,1857,1822,1840,86794,-0.8086253369272237
2024-04-08,1840,1892,1840,1880,96670,2.1739130434782608
2024-04-09,1879,1892,1833,1878,50927,-0.10638297872340426
2024-04-11,1859,1868,1845,1849,43103,-1.54419595314164
2024-04-12,1850,1867,1840,1866,28297,0.9194159004867496
2024-04-15,1840,1867,1837,1857,37189,-0.482315112540193
2024-04-16,1857,1864,1834,1834,78904,-1.2385568120624662
2024-04-17,1835,1850,1828,1828,25505,-0.3271537622682661
2024-04-18,1828,1840,1828,1830,15915,0.10940919037199125
2024-04-19,1823,1830,1804,1811,46436,-1.0382513661202186
2024-04-22,1812,1825,1796,1817,50481,0.3313086692435119
2024-04-23,1825,1827,1814,1818,23601,0.0550357732526142
2024-04-24,1819,1851,1819,1845,40933,1.4851485148514851
2024-04-25,1845,1854,1840,1852,34043,0.3794037940379404
2024-04-26,1840,1857,1840,1849,26097,-0.16198704103671707
2024-04-29,1854,1862,1848,1856,25221,0.3785830178474851
2024-04-30,1865,1940,1865,1884,181985,1.5086206896551724
