,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
56,2017-03-24,846.35,848.82,840.59,844.99,21353947,141168118603,17692502845585,821.375,59.36811045186869,784.8316769436603,821.375,857.9183230563397,8.898085054047094,0.8231096411729201
57,2017-03-27,843.8,843.87,829.37,833.28,17525129,111648766756,17447346234765,822.1075000000001,52.40792884035447,785.2278710024084,822.1075000000001,858.9871289975918,8.971972399617247,0.6514725107555921
58,2017-03-28,836.04,838.89,832.26,836.21,33649937,155991218378,17508657854135,822.5285,53.86536598399651,785.2093894666552,822.5285,859.8476105333448,9.074241326189856,0.6833042080112756
59,2017-03-29,842.01,842.21,832.96,833.23,16347087,98435006420,17446169218035,823.4495000000001,52.117250765690926,786.0287514906503,823.4495000000001,860.8702485093498,9.088778002621842,0.6306828482807639
60,2017-03-30,837.03,837.03,826.69,829.41,19245516,95892378386,18658405122055,824.903,49.88244416241351,788.9564078944888,824.903,860.8495921055112,8.715350072799147,0.5626902264722468
61,2017-03-31,831.7,838.5,830.32,835.81,25733491,106629109204,18792491092910,827.2605,53.481475846727655,795.1511901506744,827.2605,859.3698098493255,7.76280502920798,0.6331311703695736
62,2017-04-03,838.39,842.07,833.1,839.02,13806739,78765067365,18860515004570,829.519,55.21849348590312,800.9706312900371,829.519,858.0673687099629,6.883113879239153,0.6664018020876318
63,2017-04-04,837.48,837.75,825.84,826.96,12861537,79912970836,18608150294090,830.3534999999999,47.97105512361107,803.1610618783458,830.3534999999999,857.5459381216541,6.549605227569743,0.43760213804996106
64,2017-04-05,830.07,834.18,825.8,833.37,12424994,113360086973,18742349660555,831.7520000000001,51.606693495132596,807.0763053998477,831.7520000000001,856.4276946001524,5.933425973163246,0.5327852979666466
65,2017-04-06,831.58,838.81,830.24,832.94,11046075,86246596357,18733323762610,833.1720000000001,51.34748457529439,811.8880157865126,833.1720000000001,854.4559842134877,5.109145341775177,0.49454989259358056
66,2017-04-07,835.02,838.36,830.37,837.44,8121549,73078727674,18827437126205,834.6105,53.95402419505728,816.4913273091737,834.6105,852.7296726908263,4.341946977860045,0.5780802757466025
67,2017-04-10,838.41,838.59,823.86,827.69,33528454,199857559236,18623290218795,835.534,47.958815996386235,821.1974670857985,835.534,849.8705329142015,3.4317054516516348,0.22643316041112607
68,2017-04-11,825.98,832.36,822.2,830.43,21345413,134267643127,18680535600320,835.9325000000001,49.65195897971655,822.6688189498548,835.9325000000001,849.1961810501455,3.1733856621546237,0.2925726659440492
69,2017-04-12,830.54,832.26,825.95,826.93,13339308,87399104563,18613317282315,835.9985,47.52494542216997,822.9292226290057,835.9985,849.0677773709943,3.1266269905973068,0.15306038954661225
70,2017-04-13,830.7,831.44,825.31,829.83,9925255,81321895865,18674144549010,835.8315,49.45695771982202,822.5384773565233,835.8315,849.1245226434767,3.1807900619865754,0.2742612737162114
71,2017-04-14,826.93,830.7,821.05,822.67,11791600,62772168924,18524333790430,834.582,45.04710966174924,821.2732891683685,834.582,847.8907108316315,3.1893117348880073,0.05247355845736179
72,2017-04-17,825.68,830.04,824.54,829.51,7454350,61851548421,18667355871875,833.818,49.66451741409142,821.2048566962875,833.818,846.4311433037125,3.025394823261789,0.3292257569636905
73,2017-04-18,832.1,832.6,822.71,825.9,8510913,69760811386,18592016486070,832.6985000000001,47.40076551807186,821.5302659856186,832.6985000000001,843.8667340143816,2.6824196307262427,0.19563227313980056
74,2017-04-19,824.86,827.01,817.45,818.73,10381090,99369654197,18441839874290,831.872,43.18998771510862,819.2344138380785,831.872,844.5095861619214,3.0383487271891565,-0.019956890169354737
75,2017-04-20,821.71,826.73,818.79,822.57,8495595,72326767921,18522270737085,830.8459999999999,45.95883148992276,818.6955014094074,830.8459999999999,842.9964985905924,2.9248497532858124,0.15943784371089498
76,2017-04-21,825.91,826.54,817.8,823.5,7996167,67903228404,18541796470230,829.7715000000001,46.63717363552687,819.103856820741,829.7715000000001,840.4391431792591,2.5712242898819775,0.20605034801906058
77,2017-04-24,824.46,825.05,818.99,820.09,10221091,69881709622,18470460195240,829.1120000000001,44.434740019815294,817.7831331546358,829.1120000000001,840.4408668453643,2.732771168518667,0.10181366225114402
78,2017-04-25,821.84,826.51,819.56,823.36,10983859,82889636666,18538885017880,828.4694999999999,47.01861767576159,817.36847396634,828.4694999999999,839.5705260336598,2.6798876805144616,0.26986361510606377
79,2017-04-26,826.06,840.03,826.06,839.17,14015703,125613228331,18869716206310,828.7665000000001,57.34613220981616,816.8817361824059,828.7665000000001,840.6512638175942,2.8680608633660136,0.9376822358303243
80,2017-04-27,835.82,838.89,826.17,827.8,8415155,91858818145,18631852132785,828.686,49.824249253941765,816.7979515478783,828.686,840.5740484521218,2.869132204990015,0.4627356835073318
81,2017-04-28,824.22,826.53,818.68,819.53,14369417,101741047994,18458595159740,827.872,45.18210503433064,815.8183074537303,827.872,839.9256925462696,2.911970098341204,0.15396495853954512
82,2017-05-02,823.57,828.31,819.28,821.08,19454153,93317028968,18491112663360,826.975,46.19396343043953,815.7302794610094,826.975,838.2197205389906,2.7194825814542343,0.2378769894921209
