날짜,시가총액,거래량,거래대금,상장주식수
2020-01-02,36432860000,111180,1369659250,2986300
2020-01-03,36582175000,141745,1743540850,2986300
2020-01-06,34790395000,59989,701422000,2986300
2020-01-07,34342450000,38009,437269400,2986300
2020-01-08,31206835000,124364,1326979800,2986300
2020-01-09,32849300000,112737,1254104450,2986300
2020-01-10,33297245000,183574,2111686250,2986300
2020-01-13,32550670000,42634,470062300,2986300
2020-01-14,33894505000,250005,2920753550,2986300
2020-01-15,33894505000,44208,502305800,2986300
2020-01-16,33595875000,44346,499773900,2986300
2020-01-17,33595875000,29120,324502850,2986300
2020-01-20,33147930000,30774,343682950,2986300
2020-01-21,32401355000,34573,384440550,2986300
2020-01-22,33147930000,101240,1135952300,2986300
2020-01-23,32252040000,39707,437879200,2986300
2020-01-28,30609575000,31131,321237250,2986300
2020-01-29,30460260000,23055,236925650,2986300
2020-01-30,31057520000,285088,3092540050,2986300
2020-01-31,29773411000,41069,416223090,2986300
2020-02-03,29265740000,16309,159885290,2986300
2020-02-04,29833137000,69483,713502940,2986300
2020-02-05,30161630000,37353,379179880,2986300
2020-02-06,30460260000,19296,195918000,2986300
2020-02-07,30161630000,27577,280222050,2986300
2020-02-10,30161630000,18406,185602300,2986300
2020-02-11,30609575000,142765,1505869000,2986300
2020-02-12,30310945000,30756,314475800,2986300
2020-02-13,30310945000,20043,202979050,2986300
2020-02-14,30161630000,45347,460132900,2986300
2020-02-17,30012315000,16812,169530200,2986300
2020-02-18,29743548000,18402,183806480,2986300
2020-02-19,29504644000,20337,199728470,2986300
2020-02-20,30908205000,124817,1267627570,2986300
2020-02-21,29833137000,40302,403847050,2986300
2020-02-24,27503823000,28483,268391360,2986300
2020-02-25,27563549000,16692,153339220,2986300
2020-02-26,27085741000,7404,66941510,2986300
2020-02-27,25562728000,10687,94501770,2986300
2020-02-28,23800811000,15885,129062450,2986300
2020-03-02,24069578000,12026,97261570,2986300
2020-03-03,24159167000,9476,77789110,2986300
2020-03-04,24965468000,7670,63477730,2986300
2020-03-05,25114783000,9579,81232590,2986300
2020-03-06,24875879000,4849,40201670,2986300
2020-03-09,23323003000,22129,175519390,2986300
2020-03-10,23173688000,22227,171367880,2986300
2020-03-11,21411771000,16730,124340850,2986300
2020-03-12,18694238000,30005,197176730,2986300
2020-03-13,16992047000,24753,131579945,2986300
2020-03-16,16275335000,15080,86288470,2986300
2020-03-17,15797527000,18493,97624570,2986300
2020-03-18,14841911000,17177,90013000,2986300
2020-03-19,12900816000,11140,49520690,2986300
2020-03-20,15618349000,145257,759637080,2986300
2020-03-23,14244651000,52853,255195005,2986300
2020-03-24,18515060000,135288,800459710,2986300
2020-03-25,19560265000,190414,1330115630,2986300
2020-03-26,19858895000,50429,335034410,2986300
2020-03-27,19172046000,84901,589239800,2986300
2020-03-30,19381087000,21340,132960260,2986300
2020-03-31,19291498000,36201,233131220,2986300
