날짜,시가총액,거래량,거래대금,상장주식수
2020-04-01,19500539000,73808,495484170,2986300
2020-04-02,19500539000,16926,109754940,2986300
2020-04-03,19709580000,38999,259644090,2986300
2020-04-06,20426292000,47227,322768600,2986300
2020-04-07,20486018000,17730,121312900,2986300
2020-04-08,23800811000,271476,2162177990,2986300
2020-04-09,28101083000,434769,3916813800,2986300
2020-04-10,24786290000,165441,1419235920,2986300
2020-04-13,23770948000,57949,482853370,2986300
2020-04-14,26130125000,725330,6610137780,2986300
2020-04-16,27623275000,513614,4911316230,2986300
2020-04-17,27414234000,99578,915359470,2986300
2020-04-20,26966289000,63907,579968940,2986300
2020-04-21,25980810000,67762,591615320,2986300
2020-04-22,25801632000,16092,136798670,2986300
2020-04-23,25622454000,19037,162604200,2986300
2020-04-24,25084920000,13996,118061520,2986300
2020-04-27,25144646000,16226,137416970,2986300
2020-04-28,25174509000,12838,108496550,2986300
2020-04-29,25293961000,12311,103473350,2986300
2020-05-04,24427934000,11643,96029090,2986300
2020-05-06,24756427000,12888,105258450,2986300
2020-05-07,24338345000,6860,55977680,2986300
2020-05-08,24786290000,7426,61333730,2986300
2020-05-11,32102725000,1002837,9932235950,2986300
2020-05-12,37776695000,2427602,30855512850,2986300
2020-05-13,39568475000,1308694,17474817400,2986300
2020-05-14,39120530000,1293416,18188419600,2986300
2020-05-15,36880805000,782122,10017505000,2986300
2020-05-18,38523270000,543459,7084414050,2986300
2020-05-19,37328750000,226351,2934230950,2986300
2020-05-20,39867105000,593954,7861539050,2986300
2020-05-21,38971215000,212585,2841366200,2986300
2020-05-22,39717790000,395946,5294788950,2986300
2020-05-25,39867105000,635440,8715342300,2986300
2020-05-26,41808200000,1746819,25699754000,2986300
2020-05-27,40613680000,189848,2641717550,2986300
2020-05-28,39120530000,463759,6484740350,2986300
2020-05-29,38523270000,74666,957144400,2986300
2020-06-01,38672585000,71051,918821400,2986300
2020-06-02,37627380000,70998,894275150,2986300
2020-06-03,36731490000,60705,760045100,2986300
2020-06-04,34342450000,71130,827601550,2986300
2020-06-05,35089025000,59228,692328200,2986300
2020-06-08,36582175000,64780,785041900,2986300
2020-06-09,37776695000,179439,2277357150,2986300
2020-06-10,48975320000,1207823,18839868550,2986300
2020-06-11,63608190000,1416374,27076748350,2986300
2020-06-12,82571195000,509923,12965546800,2986300
2020-06-15,65399970000,2145811,64844221150,2986300
2020-06-16,68386270000,656281,15197341950,2986300
2020-06-17,69879420000,752940,18221936550,2986300
2020-06-18,63757505000,210470,4775980400,2986300
2020-06-19,56291755000,200471,3947040550,2986300
2020-06-22,54947920000,200595,3719050600,2986300
2020-06-23,71372570000,883458,19544075550,2986300
2020-06-24,64354765000,794921,19052485400,2986300
2020-06-25,61965725000,102927,2171536450,2986300
2020-06-26,61069835000,42226,861204100,2986300
2020-06-29,60323260000,51879,1060523150,2986300
2020-06-30,60472575000,49316,1010056900,2986300
