날짜,시가총액,거래량,거래대금,상장주식수
2020-07-01,56889015000,61427,1204799000,2986300
2020-07-02,67191750000,623944,14006764650,2986300
2020-07-03,61517780000,187518,3898213300,2986300
2020-07-06,62115040000,144780,3004044800,2986300
2020-07-07,62413670000,60959,1248126400,2986300
2020-07-08,62562985000,95937,2000612750,2986300
2020-07-09,67191750000,335024,7445043800,2986300
2020-07-10,66594490000,254087,5800466600,2986300
2020-07-13,72716405000,1059185,26560867900,2986300
2020-07-14,65997230000,231797,5480224100,2986300
2020-07-15,66295860000,141060,3183947800,2986300
2020-07-16,63757505000,47988,1039017850,2986300
2020-07-17,64504080000,36224,782255100,2986300
2020-07-20,65549285000,48556,1062264450,2986300
2020-07-21,66445175000,171973,3907399300,2986300
2020-07-22,65250655000,47483,1041188950,2986300
2020-07-23,63906820000,57986,1231494550,2986300
2020-07-24,63309560000,62288,1358026650,2986300
2020-07-27,65250655000,233854,5321054900,2986300
2020-07-28,65399970000,64373,1422086050,2986300
2020-07-29,68684900000,261930,6307158000,2986300
2020-07-30,67341065000,42890,963236500,2986300
2020-07-31,67191750000,29107,651300400,2986300
2020-08-03,66445175000,25924,574976050,2986300
2020-08-04,66445175000,30933,692212100,2986300
2020-08-05,65399970000,32583,713740350,2986300
2020-08-06,66146545000,20025,440880850,2986300
2020-08-07,66295860000,27880,615448750,2986300
2020-08-10,67639695000,105977,2402812000,2986300
2020-08-11,66893120000,51030,1156487050,2986300
2020-08-12,64802710000,24613,537146350,2986300
2020-08-13,64354765000,27942,602809650,2986300
2020-08-14,62861615000,23831,505500400,2986300
2020-08-18,57934220000,30212,605443550,2986300
2020-08-19,58830110000,19592,385740000,2986300
2020-08-20,54649290000,33943,640707000,2986300
2020-08-21,54499975000,18468,333648600,2986300
2020-08-24,55395865000,14831,269331000,2986300
2020-08-25,55993125000,13208,246224350,2986300
2020-08-26,59875315000,138545,2869174950,2986300
2020-08-27,57187645000,24248,475005600,2986300
2020-08-28,57784905000,30233,598923300,2986300
2020-08-31,57934220000,11182,217532100,2986300
2020-09-01,58531480000,34843,692145250,2986300
2020-09-02,58531480000,13575,265798800,2986300
2020-09-03,60621890000,213837,4534544150,2986300
2020-09-04,62413670000,157643,3346396500,2986300
2020-09-07,81078045000,558770,14532360450,2986300
2020-09-08,94665710000,2099818,67416573400,2986300
2020-09-09,83168455000,537251,15679739350,2986300
2020-09-10,79734210000,197042,5340655750,2986300
2020-09-11,75404075000,116133,2905143500,2986300
2020-09-14,91380780000,1258639,38129515750,2986300
2020-09-15,82571195000,400123,11796951550,2986300
2020-09-16,86602700000,762047,23351537900,2986300
2020-09-17,88991740000,248661,7498995350,2986300
2020-09-18,84362975000,119318,3396133300,2986300
2020-09-21,78689005000,99568,2655137100,2986300
2020-09-22,79584895000,432752,11966104850,2986300
2020-09-23,77942430000,64136,1707326750,2986300
2020-09-24,72119145000,38995,968417850,2986300
2020-09-25,71372570000,57744,1381923600,2986300
2020-09-28,71671200000,50534,1225524950,2986300
2020-09-29,79136950000,666494,18615084850,2986300
