rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 68 기 1분기말,15005352042010,제 67 기말,14751983355128,7,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 68 기 1분기말,2863111068581,제 67 기말,2673702766608,8,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,dart_CurrentDerivativeAsset,파생상품자산,-,제 68 기 1분기말,21266039779,제 67 기말,9079683876,9,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치측정금융자산,-,제 68 기 1분기말,433136612,제 67 기말,6854971246,10,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 68 기 1분기말,1032113750797,제 67 기말,802458635593,11,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 68 기 1분기말,696725777,제 67 기말,6639722086,12,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 68 기 1분기말,953134266642,제 67 기말,891234618568,13,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 68 기 1분기말,108109571832,제 67 기말,74495772040,14,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 68 기 1분기말,67319192082,제 67 기말,167114917403,15,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 68 기 1분기말,680038385060,제 67 기말,715824445796,16,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 68 기 1분기말,12142240973429,제 67 기말,12078280588520,17,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,제 68 기 1분기말,732619257,제 67 기말,756819014,18,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치측정금융자산,-,제 68 기 1분기말,161976937173,제 67 기말,161029222574,19,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 68 기 1분기말,40223253401,제 67 기말,42600391234,20,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 68 기 1분기말,558413926732,제 67 기말,559538852860,21,KRW,제 66 기,620529000000,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업및공동기업투자,-,제 68 기 1분기말,921079413990,제 67 기말,935008843329,22,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 68 기 1분기말,806835703345,제 67 기말,799780453012,23,KRW,제 66 기,724606000000,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_NoncurrentDerivativeFinancialAssets,파생상품자산,-,제 68 기 1분기말,2832446332,제 67 기말,11759136576,24,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_NoncurrentInvestmentsInEquityInstrumentsDesignatedAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,-,제 68 기 1분기말,465735368708,제 67 기말,375570031698,25,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 68 기 1분기말,39242438700,제 67 기말,51893861531,26,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 68 기 1분기말,9856911352,제 67 기말,9699425533,27,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 68 기 1분기말,639968355479,제 67 기말,814614098169,28,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 68 기 1분기말,7290646140599,제 67 기말,7279885511373,29,KRW,제 66 기,7011321000000,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 68 기 1분기말,1204697458361,제 67 기말,1036143941617,30,KRW,제 66 기,1034040000000,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 68 기 1분기말,6453436981652,제 67 기말,6339988828490,32,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 68 기 1분기말,4341276353311,제 67 기말,4208590475016,33,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 68 기 1분기말,257607340519,제 67 기말,188570126173,34,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_AdditionalPaidinCapital,기타불입자본,-,제 68 기 1분기말,314637940817,제 67 기말,315596417529,35,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 68 기 1분기말,49225905000,제 67 기말,49225905000,36,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 68 기 1분기말,3719805166975,제 67 기말,3655198026314,37,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 68 기 1분기말,2112160628341,제 67 기말,2131398353474,38,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 68 기 1분기말,15005352042010,제 67 기말,14751983355128,39,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 68 기 1분기말,5109496954769,제 67 기말,4943859336449,41,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,dart_CurrentDerivativeLiabilities,파생상품부채,-,제 68 기 1분기말,0,제 67 기말,399177794,42,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,-표준계정코드 미사용-,상품권,-,제 68 기 1분기말,718576355748,제 67 기말,706154478871,43,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings,단기차입금,-,제 68 기 1분기말,2331790940412,제 67 기말,2191238993812,44,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,리스부채,-,제 68 기 1분기말,78829820408,제 67 기말,68668324105,45,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_CurrentProvisions,충당부채,-,제 68 기 1분기말,23734974472,제 67 기말,23645710847,46,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 68 기 1분기말,78160692048,제 67 기말,41404052751,47,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타금융부채,-,제 68 기 1분기말,194964653207,제 67 기말,200793825675,48,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 68 기 1분기말,221585489424,제 67 기말,199979732905,49,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,-,제 68 기 1분기말,1461854029050,제 67 기말,1511575039689,50,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 68 기 1분기말,8551915060358,제 67 기말,8411994526638,51,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 68 기 1분기말,3442418105589,제 67 기말,3468135190189,52,KRW,,,,,,,연결
20240516001283,11013,2024,00136378,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 68 기 1분기말,767872147994,제 67 기말,768122525027,53,KRW,,,,,,,연결
