날짜,시가,고가,저가,종가,거래량,등락률
2024-04-01,114000,114700,112200,112200,3904,-0.9708737864077669
2024-04-02,112600,113300,110300,110800,5078,-1.2477718360071302
2024-04-03,111200,111200,108400,108400,4698,-2.166064981949458
2024-04-04,109000,111100,108500,110000,1782,1.4760147601476015
2024-04-05,109400,112000,108900,110200,1846,0.18181818181818182
2024-04-08,110200,113500,110200,112100,2246,1.7241379310344827
2024-04-09,113500,113800,110300,110400,2129,-1.5165031222123104
2024-04-11,108500,108800,102400,106100,9128,-3.894927536231884
2024-04-12,106000,107000,103000,103400,8670,-2.5447690857681433
2024-04-15,103400,106200,102000,105700,3899,2.2243713733075436
2024-04-16,104000,107000,102500,103000,4892,-2.554399243140965
2024-04-17,104200,104200,101600,101900,5999,-1.0679611650485437
2024-04-18,101000,103400,101000,103100,989,1.1776251226692835
2024-04-19,103100,103100,100000,101800,2137,-1.2609117361784674
2024-04-22,101800,107300,101800,107000,3245,5.1080550098231825
2024-04-23,106100,112000,106000,110000,3841,2.803738317757009
2024-04-24,111500,112400,110600,110800,953,0.7272727272727273
2024-04-25,110800,111200,109800,110500,771,-0.2707581227436823
2024-04-26,110600,113200,110400,111700,2298,1.085972850678733
2024-04-29,111900,112900,110600,110700,3034,-0.8952551477170994
2024-04-30,110700,111900,110600,110900,455,0.18066847335140018
