날짜,시가,고가,저가,종가,거래량,등락률
2020-09-01,20500,20750,20150,20400,33200,0.2457002457002457
2020-09-02,20700,20800,20200,20550,21881,0.7352941176470588
2020-09-03,20650,21650,20350,21600,49570,5.109489051094891
2020-09-04,21200,21300,20600,21250,33134,-1.6203703703703702
2020-09-07,21250,21500,20600,21100,22619,-0.7058823529411765
2020-09-08,21000,21500,20200,20500,35400,-2.843601895734597
2020-09-09,20500,20500,19550,20150,19419,-1.707317073170732
2020-09-10,20150,20600,19700,20050,52752,-0.49627791563275436
2020-09-11,19950,20200,19450,20200,26213,0.7481296758104738
2020-09-14,20300,20300,19700,20050,51929,-0.7425742574257426
2020-09-15,20150,20550,19900,20550,24815,2.493765586034913
2020-09-16,20550,20550,19950,20200,24135,-1.70316301703163
2020-09-17,20250,20250,18600,19750,38082,-2.2277227722772275
2020-09-18,19750,20000,19150,19300,27414,-2.278481012658228
2020-09-21,19600,20200,19150,19250,27675,-0.2590673575129534
2020-09-22,19250,19400,18900,19050,23258,-1.0389610389610389
2020-09-23,19450,19450,18000,18350,25320,-3.674540682414698
2020-09-24,18100,18150,17400,17500,29106,-4.632152588555858
2020-09-25,17900,18050,17300,17450,12149,-0.2857142857142857
2020-09-28,18100,18450,17600,18300,11236,4.871060171919771
2020-09-29,18900,19250,18450,19250,11757,5.191256830601093
