날짜,시가총액,거래량,거래대금,상장주식수
2019-07-01,137171000000,621817,1437539845,59900000
2019-07-02,136871500000,151095,345684880,59900000
2019-07-03,137171000000,172717,393668940,59900000
2019-07-04,135673500000,204545,462724270,59900000
2019-07-05,136572000000,113016,255556915,59900000
2019-07-08,132079500000,572784,1286491145,59900000
2019-07-09,128485500000,449667,982709400,59900000
2019-07-10,126988000000,297024,630081330,59900000
2019-07-11,127287500000,206793,444181910,59900000
2019-07-12,129683500000,148315,319946620,59900000
2019-07-15,127886500000,137495,293518440,59900000
2019-07-16,129084500000,144428,309706410,59900000
2019-07-17,124592000000,293624,618694400,59900000
2019-07-18,124891500000,104905,219877620,59900000
2019-07-19,126089500000,94606,199213715,59900000
2019-07-22,125790000000,66191,140084445,59900000
2019-07-23,124592000000,140063,292415495,59900000
2019-07-24,124891500000,2026235,4440050050,59900000
2019-07-25,119201000000,445381,904790630,59900000
2019-07-26,118901500000,351658,692688930,59900000
2019-07-29,113810000000,543414,1029496710,59900000
2019-07-30,118602000000,1159984,2297939935,59900000
2019-07-31,116805000000,247574,483450355,59900000
2019-08-01,118003000000,197558,390100385,59900000
2019-08-02,118602000000,277925,553684560,59900000
2019-08-05,107221000000,476113,884179285,59900000
2019-08-06,104525500000,969566,1676214575,59900000
2019-08-07,106023000000,534624,943989955,59900000
2019-08-08,111414000000,552787,1028628605,59900000
2019-08-09,113510500000,350127,664401985,59900000
2019-08-12,118003000000,1277373,2504581470,59900000
2019-08-13,116206000000,355178,685415680,59900000
2019-08-14,115008000000,391434,763906170,59900000
2019-08-16,112013000000,318863,596678320,59900000
2019-08-19,112312500000,143527,270566050,59900000
2019-08-20,114708500000,247483,475269505,59900000
2019-08-21,115906500000,215576,417405710,59900000
2019-08-22,115307500000,2887635,5745717800,59900000
2019-08-23,115008000000,324454,629089360,59900000
2019-08-26,109317500000,370227,684344035,59900000
2019-08-27,110515500000,241135,447641680,59900000
2019-08-28,112612000000,645338,1222711395,59900000
2019-08-29,114109500000,364901,699218840,59900000
2019-08-30,115906500000,195355,377742175,59900000
2019-09-02,115607000000,149448,288645795,59900000
2019-09-03,115307500000,235024,456559855,59900000
2019-09-04,115307500000,130399,251615515,59900000
2019-09-05,116206000000,126488,246735465,59900000
2019-09-06,116505500000,240393,469618125,59900000
2019-09-09,115008000000,139755,271089290,59900000
2019-09-10,113510500000,229578,436948575,59900000
2019-09-11,123993000000,11993671,25794986420,59900000
2019-09-16,125191000000,1447799,2999346880,59900000
2019-09-17,124592000000,1107191,2278342200,59900000
2019-09-18,123693500000,849733,1763258115,59900000
2019-09-19,124292500000,1543137,3273401995,59900000
2019-09-20,136572000000,36182433,87984820120,59900000
2019-09-23,134775000000,3570467,8089490415,59900000
2019-09-24,132678500000,2664433,5865439590,59900000
2019-09-25,125790000000,2576020,5570683225,59900000
2019-09-26,126389000000,8054785,17886377680,59900000
2019-09-27,123094500000,1376399,2834251980,59900000
2019-09-30,123993000000,2235382,4715592605,59900000
