날짜,시가총액,거래량,거래대금,상장주식수
2023-10-04,20284623920,4957,48008630,2095519
2023-10-05,20263668730,3623,35128170,2095519
2023-10-06,20242713540,1884,18202970,2095519
2023-10-10,20368444680,1294,12587700,2095519
2023-10-11,20808503670,1353,13413630,2095519
2023-10-12,21039010760,566,5653640,2095519
2023-10-13,20955190000,753,7535630,2095519
2023-10-16,20640862150,3168,31021430,2095519
2023-10-17,21059965950,3936,38926760,2095519
2023-10-18,20955190000,2319,23131850,2095519
2023-10-19,20682772530,1715,16822340,2095519
2023-10-20,20536086200,2911,28648790,2095519
2023-10-23,20410355060,2238,21660330,2095519
2023-10-24,20410355060,8055,77110510,2095519
2023-10-25,20096027210,5498,52447380,2095519
2023-10-26,19236864420,10492,96926690,2095519
2023-10-27,19069222900,3506,31720440,2095519
2023-10-30,18922536570,3373,30371520,2095519
2023-10-31,17937642640,17616,154557390,2095519
2023-11-01,18021463400,1953,16800210,2095519
2023-11-02,18880626190,3551,31430150,2095519
2023-11-03,18880626190,5858,52636750,2095519
2023-11-06,19383550750,7950,73268790,2095519
2023-11-07,19173998850,3641,33126220,2095519
2023-11-08,19153043660,1718,15657260,2095519
2023-11-09,19320685180,842,7775300,2095519
2023-11-10,19341640370,742,6871340,2095519
2023-11-13,19488326700,1990,18456050,2095519
2023-11-14,19299729990,3729,34461540,2095519
2023-11-15,19467371510,5551,51459690,2095519
2023-11-16,19551192270,1074,9940520,2095519
2023-11-17,19341640370,6685,61075580,2095519
2023-11-20,19655968220,5235,48853700,2095519
2023-11-21,19823609740,4080,38502840,2095519
2023-11-22,20033161640,6499,61551400,2095519
2023-11-23,19655968220,4570,42950940,2095519
2023-11-24,19760744170,3567,33572560,2095519
2023-11-27,20431310250,19506,188624980,2095519
2023-11-28,20724682910,13151,129529680,2095519
2023-11-29,20661817340,6340,62554180,2095519
2023-11-30,20724682910,8202,80050990,2095519
2023-12-01,20871369240,12021,119910030,2095519
2023-12-04,21541935320,58066,602737920,2095519
2023-12-05,21018055570,10610,106919780,2095519
2023-12-06,21374293800,5340,53670710,2095519
2023-12-07,21101876330,10582,108134250,2095519
2023-12-08,21311428230,5231,53036750,2095519
2023-12-11,22254411780,36968,388924470,2095519
2023-12-12,21981994310,12258,129769520,2095519
2023-12-13,23239305710,570156,6798089630,2095519
2023-12-14,22380142920,72484,798079670,2095519
2023-12-15,22107725450,25722,270226390,2095519
2023-12-18,22212501400,22527,238621650,2095519
2023-12-19,21751487220,29058,303884500,2095519
2023-12-20,21479069750,69647,709516090,2095519
2023-12-21,20934234810,46625,466482650,2095519
2023-12-22,21353338610,12774,129210490,2095519
2023-12-26,21353338610,12010,122436590,2095519
2023-12-27,21311428230,8141,82508780,2095519
2023-12-28,21269517850,30252,303117660,2095519
