rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20211116000276,11014,2021,00797364,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 12 기 3분기말,103244438745,제 11 기말,92861868537,1,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 12 기 3분기말,37977238317,제 11 기말,39874047673,2,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,dart_LongTermTradeReceivablesGross,장기매출채권,-,제 12 기 3분기말,17140152059,제 11 기말,17054869256,3,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타비유동채권,-,제 12 기 3분기말,2182182690,제 11 기말,2709121894,4,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업주식,-,제 12 기 3분기말,11002022641,제 11 기말,5615738687,5,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,dart_GoodwillGross,영업권,-,제 12 기 3분기말,1333681726,제 11 기말,1651032929,6,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 12 기 3분기말,2401217213,제 11 기말,2758687043,7,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,-표준계정코드 미사용-,파생상품자산,-,제 12 기 3분기말,1057579118,제 11 기말,0,8,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 12 기 3분기말,26953813424,제 11 기말,18722436574,9,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동비금융자산,-,제 12 기 3분기말,164597953,제 11 기말,249150282,10,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 12 기 3분기말,3031953604,제 11 기말,4226784199,11,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 12 기 3분기말,216929089734,제 11 기말,189055680409,12,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 12 기 3분기말,18908309500,제 11 기말,22445563179,13,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 12 기 3분기말,27302933062,제 11 기말,40803348148,14,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,dart_ShortTermDueFromCustomersForContractWork,미청구매출채권,-,제 12 기 3분기말,76419757270,제 11 기말,49829128284,15,KRW,,,,,연결,,
20211116000276,11014,2021,00797364,BS,재무상태표,-표준계정코드 미사용-,기타유동채권,-,제 12 기 3분기말,74448113920,제 11 기말,58491624899,16,KRW,,,,,연결,,
