날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,6452,6452,6277,6310,1461246,-1.8815114290157051
2020-10-06,6288,6299,6101,6146,1905672,-2.5990491283676707
2020-10-07,6145,6222,6090,6201,684675,0.8948909860071592
2020-10-08,6200,6211,6090,6135,1016533,-1.0643444605708756
2020-10-12,6189,6244,6123,6146,1284112,0.17929910350448247
2020-10-13,6167,6200,6145,6168,737416,0.35795639440286364
2020-10-14,6200,6266,6156,6179,1139085,0.17833981841763943
2020-10-15,6178,6244,6134,6190,916904,0.17802233371095647
2020-10-16,6200,6222,6080,6091,880507,-1.5993537964458804
2020-10-19,6069,6178,6058,6168,560242,1.264160236414382
2020-10-20,6167,6266,6156,6266,880967,1.5888456549935148
2020-10-21,6244,6288,6211,6255,767672,-0.17555059048834984
2020-10-22,6244,6266,6189,6233,604646,-0.35171862509992
2020-10-23,6244,6244,6178,6222,534289,-0.1764800256698219
2020-10-26,6222,6233,6156,6157,526974,-1.0446801671488268
2020-10-27,6101,6189,6036,6157,794724,0.0
2020-10-28,6145,6189,6090,6190,450661,0.5359753126522657
2020-10-29,6123,6167,6090,6135,698725,-0.8885298869143781
2020-10-30,6123,6134,6058,6080,686325,-0.8964955175224123
