news_title,news_category,news_date
"<유>LS전선아시아, 매도잔량 455% 급증",증권News봇,2019.12.17
"<유>LS전선아시아, 매도잔량 365% 급증",증권News봇,2019.11.12
"<유>LS전선아시아, 3.47% 오르며 체결강도 강세 지속(152%)",증권News봇,2019.11.11
"<유>LS전선아시아, 매도잔량 530% 급증",증권News봇,2019.11.07
"<유>LS전선아시아, 3.45% 오르며 체결강도 강세 지속(137%)",증권News봇,2019.11.07
LS전선아시아 베트남 이어 미얀마로 생산 기지 확장해 투자 매력 높아,증권종목·투자전략,2019.11.07
"오전 10:30 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 전기가스업(2.02%↑)",증권News봇,2019.11.06
"<유>LS전선아시아, 전일 대비 16.67% 상승.. 일일회전율은 9.02% 기록",증권News봇,2019.11.06
"<유>LS전선아시아, 매도잔량 390% 급증",증권News봇,2019.11.06
"오전 10:00 현재 코스피는 50:50으로 보합세, 매도강세 업종은 전기가스업(1.87%↑)",증권News봇,2019.11.06
"오전 9:30 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 전기가스업(1.04%↑)",증권News봇,2019.11.06
"<유>일동홀딩스, 상한가 진입.. +29.82% ↑",증권News봇,2019.11.06
[특징주] LS전선아시아 세계 최초 초전도 케이블 상용화 소식에 장 초반 급등,증권종목·투자전략,2019.11.06
"[개장 시황] 코스피 2142.69.. 개인과 외국인의 순매수에 상승 출발 (▲0.05, 0.00%)",증권News봇,2019.11.06
"<유>LS전선아시아, 상한가 진입.. +30.00% ↑",증권News봇,2019.11.06
"<유>LS전선아시아, 장중 신고가 돌파.. 9,340→9,750(▲410)",증권News봇,2019.11.06
"<유>LS전선아시아, 3.79% 오르며 체결강도 강세 지속(286%)",증권News봇,2019.10.16
