rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 39 기 3분기말,9712382524390,제 38 기말,9244404434130,7,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 39 기 3분기말,3830243212914,제 38 기말,3696903747606,8,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,dart_CurrentDerivativeAsset,유동파생상품자산,-,제 39 기 3분기말,2637113900,제 38 기말,11135723900,9,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 39 기 3분기말,758110530569,제 38 기말,778560330727,10,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_CurrentTradeReceivables,유동매출채권,-,제 39 기 3분기말,1252785733139,제 38 기말,1196003066716,11,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 39 기 3분기말,1197841690868,제 38 기말,1140379526270,12,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,-,제 39 기 3분기말,8734002049,제 38 기말,0,13,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 39 기 3분기말,479576879744,제 38 기말,459295071062,14,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 39 기 3분기말,12500000000,제 38 기말,14500000000,15,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_OtherCurrentReceivables,기타 유동채권,-,제 39 기 3분기말,118057262645,제 38 기말,97030028931,16,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 39 기 3분기말,5882139311476,제 38 기말,5547500686524,17,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 39 기 3분기말,55561881,제 38 기말,53917506,18,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,dart_NonCurrentFairValueFinancialAsset,비유동당기손익인식금융자산,-,제 39 기 3분기말,4631070831,제 38 기말,4741781579,19,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 39 기 3분기말,229758992556,제 38 기말,142636308922,20,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산 및 영업권,-,제 39 기 3분기말,2283498795638,제 38 기말,2126002130072,21,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업에 대한 투자자산,-,제 39 기 3분기말,35420921972,제 38 기말,32500918966,22,KRW,제 37 기,29892879000,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_InvestmentsInJointVentures,공동기업에 대한 투자자산,-,제 39 기 3분기말,54540741983,제 38 기말,48183579445,23,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_NoncurrentDerivativeFinancialAssets,비유동파생상품자산,-,제 39 기 3분기말,0,제 38 기말,3107744500,24,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,비유동 순확정급여자산,-,제 39 기 3분기말,1784700685,제 38 기말,10681326916,25,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 39 기 3분기말,149961128339,제 38 기말,116969427378,26,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_OtherNoncurrentReceivables,기타 비유동채권,-,제 39 기 3분기말,42579627655,제 38 기말,51365398704,27,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 39 기 3분기말,2734061779218,제 38 기말,2716453757903,28,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 39 기 3분기말,345845990718,제 38 기말,294804394633,29,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 39 기 3분기말,2537826465509,제 38 기말,2508486580608,31,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 39 기 3분기말,2399591095549,제 38 기말,2371695429062,32,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 39 기 3분기말,-58647337099,제 38 기말,-57288361413,33,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 39 기 3분기말,334381739774,제 38 기말,224440294481,34,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 39 기 3분기말,53380000000,제 38 기말,53380000000,35,KRW,,,,,,,연결
20241114001534,11014,2024,00161125,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 39 기 3분기말,2022416692874,제 38 기말,2103103495994,36,KRW,,,,,,,연결
