rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 48 기,215813217752,제 47 기,206393936773,제 46 기,207329810021,1,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 48 기,165186068446,제 47 기,171195905406,제 46 기,172080672444,2,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 48 기,652915052,제 47 기,761924184,제 46 기,739184250,3,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 48 기,12465173049,제 47 기,12072441495,제 46 기,11972715400,4,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업 투자,-,제 48 기,10021028526,제 47 기,9367026157,제 46 기,9925849697,5,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtAmortisedCost,상각후원가 측정 금융자산,-,제 48 기,60872716,제 47 기,52317716,제 46 기,44937716,6,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산,-,제 48 기,1111268223,제 47 기,777788352,제 46 기,203957800,7,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 48 기,7123958,제 47 기,7211689,제 46 기,346128348,8,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기기타금융자산,-,제 48 기,14039048481,제 47 기,1939213755,제 46 기,1813059280,9,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 48 기,12269719301,제 47 기,10220108019,제 46 기,10203305086,10,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 48 기,503297307117,제 47 기,383050610515,제 46 기,373808861044,11,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtAmortisedCost,상각후원가 측정 금융자산,-,제 48 기,585000,제 47 기,3245000,제 46 기,1002430000,12,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치 측정 지정 금융자산,-,제 48 기,39948583888,제 47 기,128551933467,제 46 기,110153660561,13,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 48 기,29471841194,제 47 기,14247033372,제 46 기,15432298520,14,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 48 기,271777763948,제 47 기,131652052967,제 46 기,141975094629,15,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,dart_CurrentDerivativeAsset,파생상품자산,-,제 48 기,67750000,제 47 기,,제 46 기,3800000,16,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 48 기,110329847541,제 47 기,63441448646,제 46 기,65912669183,17,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 48 기,2145751438,제 47 기,957401963,제 46 기,3359811875,18,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 48 기,49555184108,제 47 기,44197495100,제 46 기,35969096276,19,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 48 기,719110524869,제 47 기,589444547288,제 46 기,581138671065,20,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 48 기,467403326105,제 47 기,452918580104,제 46 기,433960161473,22,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 48 기,49678843000,제 47 기,49678843000,제 46 기,49678843000,23,KRW,,연결
20220317000080,11011,2021,00107987,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 48 기,45169979888,제 47 기,45169979888,제 46 기,45169979888,24,KRW,,연결
