Date,MOM
2022-07-01,-0.2565308014491705
2022-07-01,-0.2987652483457056
2022-07-01,-0.2565308014491705
2022-07-01,-0.2987652483457056
2022-07-04,-0.3005748725081132
2022-07-04,-0.2587481534132784
2022-07-04,-0.3005748725081132
2022-07-04,-0.2587481534132784
2022-07-05,-0.2909506775601678
2022-07-05,-0.23870010279394605
2022-07-05,-0.2909506775601678
2022-07-05,-0.23870010279394605
2022-07-06,-0.3044362918888923
2022-07-06,-0.25381575248458
2022-07-06,-0.3044362918888923
2022-07-06,-0.25381575248458
2022-07-07,-0.240870807367355
2022-07-07,-0.2866062736782058
2022-07-07,-0.240870807367355
2022-07-07,-0.2866062736782058
2022-07-08,-0.28344866823744774
2022-07-08,-0.25100921463870274
2022-07-08,-0.28344866823744774
2022-07-08,-0.25100921463870274
2022-07-11,-0.28247523305947486
2022-07-11,-0.2536826517679316
2022-07-11,-0.28247523305947486
2022-07-11,-0.2536826517679316
2022-07-12,-0.2518137186049475
2022-07-12,-0.2875525667504417
2022-07-12,-0.2518137186049475
2022-07-12,-0.2875525667504417
2022-07-13,-0.2875928730484658
2022-07-13,-0.25492018864502086
2022-07-13,-0.2875928730484658
2022-07-13,-0.25492018864502086
2022-07-14,-0.29244916101789087
2022-07-14,-0.25927517732788297
2022-07-14,-0.29244916101789087
2022-07-14,-0.25927517732788297
2022-07-15,-0.2839130826348496
2022-07-15,-0.2505103102166055
2022-07-15,-0.2839130826348496
2022-07-15,-0.2505103102166055
2022-07-18,-0.2640085464194638
2022-07-18,-0.22992427967351747
2022-07-18,-0.2640085464194638
2022-07-18,-0.22992427967351747
2022-07-19,-0.2187392559707595
2022-07-19,-0.2585813661763029
2022-07-19,-0.2187392559707595
2022-07-19,-0.2585813661763029
2022-07-20,-0.2600308423866101
2022-07-20,-0.2172958283639359
2022-07-20,-0.2600308423866101
2022-07-20,-0.2172958283639359
2022-07-21,-0.210309804623534
2022-07-21,-0.2571871336276784
2022-07-21,-0.210309804623534
2022-07-21,-0.2571871336276784
2022-07-22,-0.22038590216509069
2022-07-22,-0.2612776254537156
2022-07-22,-0.22038590216509069
2022-07-22,-0.2612776254537156
2022-07-25,-0.21773850821794605
2022-07-25,-0.26246082454053277
2022-07-25,-0.21773850821794605
2022-07-25,-0.26246082454053277
2022-07-26,-0.2075426534927327
2022-07-26,-0.25704561180408814
2022-07-26,-0.2075426534927327
2022-07-26,-0.25704561180408814
2022-07-27,-0.21006758748124876
2022-07-27,-0.24863613455965738
2022-07-27,-0.21006758748124876
2022-07-27,-0.24863613455965738
2022-07-28,-0.20082988929276824
2022-07-28,-0.23899327331580011
2022-07-28,-0.20082988929276824
2022-07-28,-0.23899327331580011
2022-07-29,-0.19592011753678007
2022-07-29,-0.23053604600860111
2022-07-29,-0.19592011753678007
2022-07-29,-0.23053604600860111
2022-08-01,-0.19881577988217447
2022-08-01,-0.2393124211546267
2022-08-01,-0.19881577988217447
2022-08-01,-0.2393124211546267
2022-08-02,-0.24336437663354749
2022-08-02,-0.19253038496007413
2022-08-02,-0.24336437663354749
2022-08-02,-0.19253038496007413
2022-08-03,-0.17354618326324522
2022-08-03,-0.22877290348390134
2022-08-03,-0.17354618326324522
2022-08-03,-0.22877290348390134
2022-08-04,-0.22617772849675266
2022-08-04,-0.17180522637805284
2022-08-04,-0.22617772849675266
2022-08-04,-0.17180522637805284
2022-08-05,-0.2222313560956486
2022-08-05,-0.1533092170704592
2022-08-05,-0.2222313560956486
2022-08-05,-0.1533092170704592
2022-08-08,-0.1378669639539205
2022-08-08,-0.22291319075787452
2022-08-08,-0.1378669639539205
2022-08-08,-0.22291319075787452
2022-08-09,-0.20843561132866328
2022-08-09,-0.11990679379195346
2022-08-09,-0.20843561132866328
2022-08-09,-0.11990679379195346
2022-08-10,-0.22294642062290948
2022-08-10,-0.14272886391458217
2022-08-10,-0.22294642062290948
2022-08-10,-0.14272886391458217
2022-08-11,-0.21458926643218434
2022-08-11,-0.12650200501429154
2022-08-11,-0.21458926643218434
2022-08-11,-0.12650200501429154
2022-08-12,-0.11177824155830263
2022-08-12,-0.22413905933019418
2022-08-12,-0.11177824155830263
2022-08-12,-0.22413905933019418
2022-08-16,-0.1170604398518974
2022-08-16,-0.21998013046412235
2022-08-16,-0.1170604398518974
2022-08-16,-0.21998013046412235
2022-08-17,-0.13621129351431205
2022-08-17,-0.2228010946331005
2022-08-17,-0.13621129351431205
2022-08-17,-0.2228010946331005
2022-08-18,-0.22262680686206315
2022-08-18,-0.1467388863748631
2022-08-18,-0.22262680686206315
2022-08-18,-0.1467388863748631
2022-08-19,-0.14879928414860855
2022-08-19,-0.22231481950922738
2022-08-19,-0.14879928414860855
2022-08-19,-0.22231481950922738
2022-08-22,-0.22591426820236482
2022-08-22,-0.16623285528120946
2022-08-22,-0.22591426820236482
2022-08-22,-0.16623285528120946
2022-08-23,-0.17243285257794283
2022-08-23,-0.23116422968792127
2022-08-23,-0.17243285257794283
2022-08-23,-0.23116422968792127
2022-08-24,-0.2177189243708415
2022-08-24,-0.16834539341699295
2022-08-24,-0.2177189243708415
2022-08-24,-0.16834539341699295
2022-08-25,-0.19964698573809236
2022-08-25,-0.15806743841887616
2022-08-25,-0.19964698573809236
2022-08-25,-0.15806743841887616
2022-08-26,-0.2020971949036332
2022-08-26,-0.16020805346009437
2022-08-26,-0.2020971949036332
2022-08-26,-0.16020805346009437
2022-08-29,-0.20372975013614059
2022-08-29,-0.18728112799004315
2022-08-29,-0.20372975013614059
2022-08-29,-0.18728112799004315
2022-08-30,-0.17237847443005072
2022-08-30,-0.18785119228304492
2022-08-30,-0.17237847443005072
2022-08-30,-0.18785119228304492
2022-08-31,-0.1609928172276086
2022-08-31,-0.18737254534878278
2022-08-31,-0.1609928172276086
2022-08-31,-0.18737254534878278
2022-09-01,-0.16835430628208092
2022-09-02,-0.17374572604842642
2022-09-05,-0.18567376913030142
2022-09-06,-0.17426915278606614
2022-09-07,-0.19020032954644006
2022-09-08,-0.18538246898288924
2022-09-13,-0.1584722721513907
2022-09-14,-0.1728697714156191
2022-09-15,-0.16826646832181225
2022-09-16,-0.17265719622736098
2022-09-19,-0.19113907714416256
2022-09-20,-0.19667791743454877
2022-09-21,-0.20388497008241568
2022-09-22,-0.199100136099167
2022-09-23,-0.20822516304691951
2022-09-26,-0.23719364751956395
2022-09-27,-0.251676752223148
2022-09-28,-0.2642993482709405
2022-09-29,-0.2621029708701733
2022-09-30,-0.2612181101404979
