날짜,시가,고가,저가,종가,거래량,등락률
2020-07-01,5790,6050,5790,6040,3188,4.498269896193772
2020-07-02,6270,6310,5960,6120,1268,1.3245033112582782
2020-07-03,6290,6290,5920,6080,1109,-0.6535947712418301
2020-07-06,6080,6320,5900,6140,2188,0.9868421052631579
2020-07-07,6220,6220,5930,6110,586,-0.4885993485342019
2020-07-08,6120,6310,6020,6200,6116,1.4729950900163666
2020-07-09,6320,6460,6180,6450,9979,4.032258064516129
2020-07-10,6320,6450,6140,6280,3407,-2.635658914728682
2020-07-13,6540,6540,6210,6310,2048,0.47770700636942676
2020-07-14,6160,6350,5900,6010,5614,-4.754358161648177
2020-07-15,6100,6500,6100,6340,8582,5.490848585690515
2020-07-16,6480,6480,6200,6280,590,-0.9463722397476341
2020-07-17,6280,6700,6280,6460,6700,2.8662420382165608
2020-07-20,6640,6640,6300,6430,2602,-0.46439628482972134
2020-07-21,6570,6950,6360,6460,12003,0.46656298600311047
2020-07-22,6330,6430,6270,6430,14108,-0.46439628482972134
2020-07-23,6400,6700,6400,6650,6402,3.421461897356143
2020-07-24,6650,7320,6650,6820,24371,2.556390977443609
2020-07-27,6840,8860,6780,6780,107997,-0.5865102639296188
2020-07-28,6750,6750,6430,6610,24798,-2.5073746312684366
2020-07-29,6600,6600,6480,6570,13760,-0.6051437216338881
2020-07-30,6840,8540,6780,8540,114226,29.98477929984779
2020-07-31,8960,9230,7510,7540,157982,-11.7096018735363
