날짜,시가,고가,저가,종가,거래량,등락률
2020-12-01,221000,224000,219000,224000,9594,1.3574660633484164
2020-12-02,224500,239000,224000,234500,48528,4.6875
2020-12-03,236000,239000,231500,237000,17078,1.0660980810234542
2020-12-04,237000,258500,235500,247000,60746,4.219409282700422
2020-12-07,251000,254500,243500,251500,27366,1.8218623481781375
2020-12-08,252000,277000,252000,263500,81779,4.7713717693836974
2020-12-09,264000,269000,257500,263500,23580,0.0
2020-12-10,259000,262500,255500,259000,17146,-1.7077798861480076
2020-12-11,259000,266000,252500,259000,27396,0.0
2020-12-14,262000,262000,253500,254000,13717,-1.9305019305019304
2020-12-15,253500,256000,241000,246000,23570,-3.149606299212598
2020-12-16,245500,247000,240000,241500,14350,-1.8292682926829267
2020-12-17,246000,246500,241000,243000,7402,0.6211180124223602
2020-12-18,246000,247000,243000,243500,6532,0.205761316872428
2020-12-21,243000,245500,240500,243000,7770,-0.20533880903490762
2020-12-22,243000,243000,236500,237000,10633,-2.4691358024691357
2020-12-23,239500,243000,231000,239000,8248,0.8438818565400843
2020-12-24,239000,243000,239000,242000,8251,1.2552301255230125
2020-12-28,244000,244500,238000,238500,7674,-1.4462809917355373
2020-12-29,234000,241000,233500,236500,6837,-0.8385744234800839
2020-12-30,236500,240000,233000,240000,6157,1.4799154334038054
