날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,49050,49450,49000,49250,3401,-0.10141987829614604
2020-10-06,49250,49250,49050,49050,4785,-0.40609137055837563
2020-10-07,49100,49200,48900,49100,2256,0.10193679918450561
2020-10-08,49250,51700,49050,50000,19868,1.8329938900203666
2020-10-12,50500,51000,49600,50600,11340,1.2
2020-10-13,50800,51000,49800,50200,5324,-0.7905138339920948
2020-10-14,50300,50300,49800,49950,3072,-0.49800796812749004
2020-10-15,49600,50900,49600,50000,11481,0.10010010010010009
2020-10-16,50100,50900,49700,50000,7859,0.0
2020-10-19,49850,51000,49850,50000,10748,0.0
2020-10-20,49950,50400,49450,49600,9604,-0.8
2020-10-21,49950,51900,49600,50700,18171,2.217741935483871
2020-10-22,51000,51000,49900,50000,7399,-1.3806706114398422
2020-10-23,50200,50500,49800,50100,7087,0.2
2020-10-26,49650,50100,48800,48900,10247,-2.3952095808383236
2020-10-27,48900,49900,48750,49150,6011,0.5112474437627812
2020-10-28,49300,50000,49050,49600,4710,0.9155645981688708
2020-10-29,49000,49600,48900,49050,4292,-1.1088709677419355
2020-10-30,49450,49450,48600,48600,4933,-0.9174311926605505
