날짜,시가총액,거래량,거래대금,상장주식수
2020-07-01,128543680000,60148,1087742250,7366400
2020-07-02,166848960000,773411,16682096400,7366400
2020-07-03,140329920000,613829,12400781150,7366400
2020-07-06,140698240000,178399,3445739400,7366400
2020-07-07,138856640000,85459,1627260250,7366400
2020-07-08,141434880000,204613,3971748950,7366400
2020-07-09,143276480000,164147,3189599750,7366400
2020-07-10,137383360000,93712,1772087200,7366400
2020-07-13,135910080000,179289,3381541300,7366400
2020-07-14,130016960000,84558,1510471600,7366400
2020-07-15,131490240000,54502,969585350,7366400
2020-07-16,131121920000,70208,1261258650,7366400
2020-07-17,133331840000,58549,1058846650,7366400
2020-07-20,132595200000,54324,982033650,7366400
2020-07-21,135541760000,588074,11501434950,7366400
2020-07-22,131858560000,92148,1665144300,7366400
2020-07-23,133331840000,73272,1316942700,7366400
2020-07-24,130385280000,55544,989866650,7366400
2020-07-27,130753600000,105453,1853123500,7366400
2020-07-28,134436800000,302925,5656241550,7366400
2020-07-29,133331840000,96877,1789827600,7366400
2020-07-30,134805120000,39691,716677950,7366400
2020-07-31,132963520000,37480,684551650,7366400
2020-08-03,133700160000,53703,983082300,7366400
2020-08-04,134436800000,26446,482922700,7366400
2020-08-05,134436800000,41826,765493750,7366400
2020-08-06,136278400000,232631,4384737500,7366400
2020-08-07,137383360000,71558,1330700050,7366400
2020-08-10,152484480000,518251,10498986200,7366400
2020-08-11,149906240000,361164,7520256300,7366400
2020-08-12,151011200000,98380,1971236750,7366400
2020-08-13,145118080000,64030,1292709550,7366400
2020-08-14,141066560000,59681,1146164600,7366400
2020-08-18,130016960000,68583,1244630750,7366400
2020-08-19,130385280000,53070,933646000,7366400
2020-08-20,120808960000,61391,1041704350,7366400
2020-08-21,120808960000,39164,637092450,7366400
2020-08-24,119335680000,28080,456278950,7366400
2020-08-25,120808960000,24065,395892550,7366400
2020-08-26,116020800000,183975,2849765700,7366400
2020-08-27,114179200000,49678,781317300,7366400
2020-08-28,114915840000,36867,571718450,7366400
2020-08-31,116757440000,39882,627611500,7366400
2020-09-01,119335680000,28076,447930050,7366400
2020-09-02,118230720000,22815,365749100,7366400
2020-09-03,124492160000,73155,1213686750,7366400
2020-09-04,125965440000,341616,6093419750,7366400
2020-09-07,163534080000,892034,19752531650,7366400
2020-09-08,149537920000,2371387,52954472350,7366400
2020-09-09,140329920000,331114,6344991150,7366400
2020-09-10,135910080000,161695,3029394100,7366400
2020-09-11,132963520000,95227,1714841550,7366400
2020-09-14,139593280000,254171,4854810300,7366400
2020-09-15,137751680000,58356,1086259900,7366400
2020-09-16,137015040000,65570,1222536900,7366400
2020-09-17,134436800000,35058,642472550,7366400
2020-09-18,132595200000,42105,760224600,7366400
2020-09-21,128175360000,35822,632366450,7366400
2020-09-22,139224960000,261071,4869101550,7366400
2020-09-23,134805120000,195953,3597685700,7366400
2020-09-24,125965440000,82668,1441581100,7366400
2020-09-25,124492160000,51215,867112850,7366400
2020-09-28,127070400000,34063,583875850,7366400
2020-09-29,127438720000,114974,2064090250,7366400
