날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,10580,10670,10580,10640,1066,-0.18761726078799248
2024-03-05,10640,10670,10610,10620,400,-0.18796992481203006
2024-03-06,10610,10640,10500,10570,1786,-0.4708097928436911
2024-03-07,10540,10540,10400,10520,1972,-0.47303689687795647
2024-03-08,10480,10570,10480,10570,766,0.4752851711026616
2024-03-11,10570,10730,10570,10660,1466,0.8514664143803218
2024-03-12,10670,10670,10500,10590,1268,-0.6566604127579738
2024-03-13,10590,10640,10550,10620,1011,0.28328611898017
2024-03-14,10640,10640,10450,10490,3459,-1.2241054613935969
2024-03-15,10490,10540,10460,10540,2179,0.47664442326024786
2024-03-18,10560,10600,10500,10530,1813,-0.09487666034155598
2024-03-19,10530,10580,10480,10480,965,-0.4748338081671415
2024-03-20,10490,10560,10480,10550,599,0.6679389312977099
2024-03-21,10570,10630,10520,10630,328,0.7582938388625593
2024-03-22,10690,10690,10500,10640,864,0.09407337723424271
2024-03-25,10630,10680,10580,10580,2249,-0.5639097744360901
2024-03-26,10560,10650,10470,10560,3698,-0.1890359168241966
2024-03-27,10570,10650,10500,10560,1098,0.0
2024-03-28,10570,10620,10510,10580,2372,0.1893939393939394
2024-03-29,10590,10650,10440,10570,3751,-0.0945179584120983
