rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 3 기,87605189193,제 2 기,75266554178,제 1 기,80811531463,1,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 3 기,24420562363,제 2 기,14627831286,제 1 기,17235570556,2,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_CurrentAvailableForSaleFinancialAssets,매도가능금융자산,-,제 3 기,,제 2 기,,제 1 기,437638513,3,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산,-,제 3 기,13162509,제 2 기,41424820,제 1 기,,4,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 3 기,24611235659,제 2 기,30822921449,제 1 기,32347662545,5,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 3 기,18972635313,제 2 기,26750938358,제 1 기,27491419889,6,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 3 기,19437849335,제 2 기,2704587651,제 1 기,3009558537,7,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 3 기,,제 2 기,,제 1 기,48850,8,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 3 기,149744014,제 2 기,318850614,제 1 기,289632573,9,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 3 기,298212436562,제 2 기,293776157312,제 1 기,267779911099,10,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_NonCurrentAvailableForSaleFinancialAssets,매도가능금융자산,-,제 3 기,,제 2 기,,제 1 기,195266922562,11,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산,-,제 3 기,234585803155,제 2 기,224361451939,제 1 기,,12,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 3 기,4006985233,제 2 기,2983491735,제 1 기,271415010,13,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 3 기,2561755635,제 2 기,,제 1 기,,14,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 3 기,39551784030,제 2 기,49056622604,제 1 기,54560779357,15,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_OtherIntangibleAssetsGross,무형자산,-,제 3 기,1140482185,제 2 기,1140482185,제 1 기,1140482185,16,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 3 기,16365626324,제 2 기,16234108849,제 1 기,16540311985,17,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 3 기,385817625755,제 2 기,369042711490,제 1 기,348591442562,18,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 3 기,28400041197,제 2 기,25248504148,제 1 기,23498883754,20,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무,-,제 3 기,8016893239,제 2 기,11099164259,제 1 기,9209654377,21,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 3 기,4931838338,제 2 기,6443692718,제 1 기,6853170587,22,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타금융부채,-,제 3 기,6152149495,제 2 기,4221616894,제 1 기,4558719954,23,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 3 기,7936904535,제 2 기,2305331378,제 1 기,,24,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 3 기,1362255590,제 2 기,1178698899,제 1 기,2877338836,25,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 3 기,525103808,제 2 기,3647102728,제 1 기,1690619136,26,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타금융부채,-,제 3 기,233596508,제 2 기,209694495,제 1 기,346968190,27,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_PostemploymentBenefitObligations,확정급여부채,-,제 3 기,,제 2 기,256741384,제 1 기,,28,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 3 기,291507300,제 2 기,3180666849,제 1 기,1343650946,29,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 3 기,28925145005,제 2 기,28895606876,제 1 기,25189502890,30,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 3 기,356892480750,제 2 기,340147104614,제 1 기,323401939672,32,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 3 기,6866507500,제 2 기,6866507500,제 1 기,6866507500,33,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 3 기,320124661048,제 2 기,320124661048,제 1 기,320124661048,34,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 3 기,-5045030118,제 2 기,-242261913,제 1 기,-3396663665,35,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-,제 3 기,-19962458,제 2 기,-19962458,제 1 기,-19962458,36,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 3 기,34966304778,제 2 기,13418160437,제 1 기,-172602753,37,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 3 기,356892480750,제 2 기,340147104614,제 1 기,323401939672,39,KRW,,연결
20200330001426,11011,2019,01262458,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 3 기,385817625755,제 2 기,369042711490,제 1 기,348591442562,40,KRW,,연결
20200330001426,11011,2019,01262458,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 3 기,155994363874,제 2 기,161313789918,제 1 기,28346256271,0,KRW,,연결
20200330001426,11011,2019,01262458,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 3 기,130876829269,제 2 기,140789729102,제 1 기,25131401594,1,KRW,,연결
20200330001426,11011,2019,01262458,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 3 기,25117534605,제 2 기,20524060816,제 1 기,3214854677,2,KRW,,연결
