news_title,news_category,news_date
장 마감 후 기업공시[3월 7일],증권국내증시,2022.03.07
"<유>두산퓨얼셀2우B, 전일 대비 8.04% 상승.. 일일회전율은 3.51% 기록",증권News봇,2022.03.02
"<유>두산퓨얼셀2우B, 매수잔량 472% 급증",증권News봇,2022.02.28
"<유>두산퓨얼셀2우B, 전일 대비 27.46% 상승.. 일일회전율은 3.47% 기록",증권News봇,2022.02.28
"오전 10:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기가스업(5.65%↑)",증권News봇,2022.02.28
"<유>솔루스첨단소재2우B, 상한가 진입.. +30.00% ↑",증권News봇,2022.02.17
"<유>솔루스첨단소재1우, 상한가 진입.. +29.75% ↑",증권News봇,2022.02.17
"<유>대동전자, 상한가 진입.. +29.95% ↑",증권News봇,2022.02.16
"두산퓨얼셀, 쉘·한국조선해양과 선박용 연료전지 개발 및 실증 협력",산업기업,2022.02.07
"[개장 시황] 코스피 2714.83.. 외국인과 기관의 순매수에 상승 출발 (▲7.01, +0.26%)",증권News봇,2022.02.04
"[개장 시황] 코스피 2617.87.. 개인과 기관의 순매수에 상승 출발 (▲3.38, +0.13%)",증권News봇,2022.01.28
"[SEN]KB證 “두산퓨얼셀, 신규 연료전지 수주 지연 …목표가↓”",증권국내증시,2022.01.28
세계최초! 독보적 新기술 개발 성공!!,증권종목·투자전략,2022.01.17
