날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,7080,7120,7080,7110,2225,-0.5594405594405595
2024-05-03,7100,7190,7100,7190,301,1.1251758087201125
2024-05-07,7190,7190,7100,7110,1420,-1.1126564673157162
2024-05-08,7110,7180,7110,7160,134,0.7032348804500703
2024-05-09,7120,7190,7120,7120,270,-0.5586592178770949
2024-05-10,7190,7190,7120,7130,974,0.1404494382022472
2024-05-13,7120,7120,7100,7100,1229,-0.42075736325385693
2024-05-14,7190,7190,7090,7100,71,0.0
2024-05-16,7100,7120,7080,7100,748,0.0
2024-05-17,7100,7120,7100,7120,330,0.28169014084507044
2024-05-20,7170,7170,7120,7160,213,0.5617977528089888
2024-05-21,7160,7160,7140,7140,96,-0.27932960893854747
2024-05-22,7090,7140,7090,7140,5,0.0
2024-05-23,7140,7160,7070,7070,674,-0.9803921568627451
2024-05-24,7070,7100,7070,7100,235,0.4243281471004243
2024-05-27,7100,7100,7030,7040,347,-0.8450704225352111
2024-05-28,7040,7040,7010,7010,1395,-0.4261363636363636
2024-05-29,7010,7020,7000,7000,261,-0.14265335235378032
2024-05-30,6990,7000,6970,7000,400,0.0
2024-05-31,7080,7080,7070,7070,3,1.0
