rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20200330003967,11011,2019,00201450,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 32 기,195238366904,제 31 기,96556628895,제 30 기,88241528968,1,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 32 기,51881062858,제 31 기,23363655949,제 30 기,23832541785,2,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 32 기,,제 31 기,,제 30 기,50000000,3,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 32 기,51509689987,제 31 기,45251206718,제 30 기,41095962562,4,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,기타채권,-,제 32 기,25672627920,제 31 기,10206768740,제 30 기,3872329671,5,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,dart_OtherCurrentAssets,기타자산,-,제 32 기,44799523094,제 31 기,9946806251,제 30 기,11515805418,6,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 32 기,21375463045,제 31 기,7788191237,제 30 기,7844836154,7,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 32 기,,제 31 기,,제 30 기,30053378,8,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 32 기,1449932176864,제 31 기,1076652622338,제 30 기,1123922980675,9,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융자산,-,제 32 기,5000000,제 31 기,5000000,제 30 기,5000000,10,KRW,,연결
20200330003967,11011,2019,00201450,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치금융자산,-,제 32 기,5379079343,제 31 기,5345783255,제 30 기,,11,KRW,,연결
