날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,3695,3695,3670,3685,77609,-0.40540540540540543
2024-01-03,3685,3685,3655,3675,229767,-0.27137042062415195
2024-01-04,3675,3675,3650,3665,94943,-0.27210884353741494
2024-01-05,3670,3675,3645,3650,101551,-0.4092769440654843
2024-01-08,3650,3650,3630,3640,88948,-0.273972602739726
2024-01-09,3640,3660,3635,3655,71059,0.4120879120879121
2024-01-10,3650,3660,3630,3630,58567,-0.6839945280437756
2024-01-11,3630,3640,3625,3635,95398,0.13774104683195593
2024-01-12,3635,3635,3615,3620,88840,-0.41265474552957354
2024-01-15,3635,3635,3605,3615,28374,-0.13812154696132595
2024-01-16,3615,3615,3575,3580,64428,-0.9681881051175657
2024-01-17,3580,3580,3515,3520,110408,-1.675977653631285
2024-01-18,3520,3520,3470,3500,161035,-0.5681818181818182
2024-01-19,3500,3530,3490,3510,77059,0.2857142857142857
2024-01-22,3530,3530,3465,3485,197023,-0.7122507122507122
2024-01-23,3485,3525,3480,3515,133945,0.860832137733142
2024-01-24,3515,3520,3490,3515,46368,0.0
2024-01-25,3515,3580,3490,3560,304694,1.2802275960170697
2024-01-26,3585,3720,3575,3700,327595,3.932584269662921
2024-01-29,3690,3720,3675,3680,142010,-0.5405405405405406
2024-01-30,3705,3780,3685,3740,346090,1.6304347826086956
2024-01-31,3730,3745,3695,3730,110919,-0.267379679144385
