날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,595,604,590,599,103230,0.33500837520938026
2020-11-03,610,611,599,608,43350,1.5025041736227045
2020-11-04,614,628,608,614,57534,0.9868421052631579
2020-11-05,615,620,608,619,103802,0.8143322475570033
2020-11-06,619,619,601,612,64518,-1.1308562197092082
2020-11-09,612,615,605,613,80006,0.16339869281045752
2020-11-10,613,625,609,611,96320,-0.3262642740619902
2020-11-11,610,614,605,607,131194,-0.6546644844517185
2020-11-12,607,618,606,612,96963,0.8237232289950577
2020-11-13,615,619,609,613,47162,0.16339869281045752
2020-11-16,623,623,610,610,75750,-0.48939641109298526
2020-11-17,612,615,605,610,56997,0.0
2020-11-18,609,621,605,619,187010,1.4754098360655739
2020-11-19,621,648,613,628,284700,1.4539579967689822
2020-11-20,630,633,612,621,174324,-1.1146496815286624
2020-11-23,620,628,618,623,84063,0.322061191626409
2020-11-24,627,627,613,620,85549,-0.4815409309791332
2020-11-25,622,632,615,617,109924,-0.4838709677419355
2020-11-26,617,618,610,614,109111,-0.48622366288492713
2020-11-27,614,620,610,614,52331,0.0
2020-11-30,615,616,610,613,69298,-0.16286644951140067
