날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,22900,23200,22650,22950,8198,0.21834061135371177
2020-11-03,23300,23300,21750,21850,559825,-4.793028322440087
2020-11-04,21850,22150,20800,21150,57644,-3.203661327231121
2020-11-05,21900,21950,20750,21350,68289,0.9456264775413712
2020-11-06,21600,21650,20900,21000,26367,-1.639344262295082
2020-11-09,21250,21500,20300,21100,72555,0.4761904761904762
2020-11-10,21150,21950,20500,21100,96757,0.0
2020-11-11,21300,21300,20600,20700,31593,-1.8957345971563981
2020-11-12,20900,20900,20000,20200,28676,-2.4154589371980677
2020-11-13,20000,20150,19700,20050,21085,-0.7425742574257426
2020-11-16,20500,20500,19700,19700,21946,-1.7456359102244388
2020-11-17,19800,20150,19550,19750,21121,0.25380710659898476
2020-11-18,19750,19950,19650,19750,12554,0.0
2020-11-19,19950,19950,19350,19550,17347,-1.0126582278481013
2020-11-20,19550,20200,19400,20000,16064,2.3017902813299234
2020-11-23,20000,20000,19600,19950,11668,-0.25
2020-11-24,19950,21650,19950,20600,257684,3.258145363408521
2020-11-25,20600,20600,19700,20100,52715,-2.4271844660194173
2020-11-26,20300,20550,19900,20100,20992,0.0
2020-11-27,20900,22950,20350,20550,161454,2.2388059701492535
2020-11-30,21000,21000,20200,20450,30603,-0.48661800486618007
