rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 47 기,66730796646,제 46 기,70234539042,제 45 기,67811470058,1,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 47 기,1613875000,제 46 기,1298544209,제 45 기,577596740,2,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 47 기,34945920264,제 46 기,26233542278,제 45 기,24623503663,3,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 47 기,87500,제 46 기,566870135,제 45 기,196290,4,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 47 기,443202498,제 46 기,644646910,제 45 기,1074309262,5,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 47 기,29727711384,제 46 기,41490935510,제 45 기,41535864103,6,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 47 기,136098223388,제 46 기,139020524487,제 45 기,136740410041,7,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 47 기,14649519778,제 46 기,14589079941,제 45 기,15112143913,8,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,"종속기업, 조인트벤처와 관계기업에 대한 투자자산",-,제 47 기,27050223917,제 46 기,23502930501,제 45 기,22000829315,9,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 47 기,68765428620,제 46 기,76770265018,제 45 기,76226039343,10,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,-표준계정코드 미사용-,영업권 및 무형자산,-,제 47 기,1081949620,제 46 기,1037959785,제 45 기,758820180,11,KRW,,연결
20210322000191,11011,2020,00160205,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 47 기,20916667973,제 46 기,20982643589,제 45 기,21048619205,12,KRW,,연결
