Date,HML
2022-07-01,0.0
2022-07-04,0.0011659640252384869
2022-07-05,0.004297422901178814
2022-07-06,0.005573407721806371
2022-07-07,0.0060505176864897505
2022-07-08,-0.0023401415522516043
2022-07-11,0.004969068491070866
2022-07-12,0.002231507191124263
2022-07-13,-0.0017906567903248584
2022-07-14,0.0041516660681872545
2022-07-15,0.002274850952953774
2022-07-18,0.0016141576110059001
2022-07-19,-0.001480627336365085
2022-07-20,0.0010630688743851662
2022-07-21,-0.005832781169280408
2022-07-22,0.0016465865358981902
2022-07-25,7.785923340043136e-05
2022-07-26,0.0017372163651317926
2022-07-27,0.0004714203769132551
2022-07-28,-0.0011286527271986563
2022-07-29,0.0012221280212762562
2022-08-01,0.004592447622418943
2022-08-02,0.0012116033237010394
2022-08-03,-0.0021902423622691463
2022-08-04,0.0053211221375729515
2022-08-05,0.0029489149485385268
2022-08-08,0.0018382011597396766
2022-08-09,0.0011380883331692797
2022-08-10,-0.0009316433880487151
2022-08-11,0.003185592351519384
2022-08-12,-0.007937822828946414
2022-08-16,0.003409779959360865
2022-08-17,-0.0030273372703257823
2022-08-18,0.001871760290171597
2022-08-19,-0.0037735904959822998
2022-08-22,0.0017644587440466784
2022-08-23,-0.002692491464134854
2022-08-24,0.0033411667479172538
2022-08-25,0.004146168729524717
2022-08-26,-0.005450555917704865
2022-08-29,0.0027222393875874704
2022-08-30,0.0025643629496588903
2022-08-31,0.003352981708130557
2022-09-01,-0.0021266177360156208
2022-09-02,0.0006227648923996343
2022-09-05,-0.004991768048993268
2022-09-06,-0.0013564258576331117
2022-09-07,-0.002963516704360309
2022-09-08,0.008386836505838047
2022-09-13,0.001666035640328127
2022-09-14,0.0034742079569297403
2022-09-15,-0.002356784073021525
2022-09-16,-0.003133093093026602
2022-09-19,0.002111163687041045
2022-09-20,-0.00027072043837590536
2022-09-21,-0.004716016951061339
2022-09-22,0.0073125217573169286
2022-09-23,-0.006782771547233276
2022-09-26,0.0056702575805736635
2022-09-27,0.00789586188640274
2022-09-28,0.005218064201294219
2022-09-29,-0.000558574097656791
2022-09-30,-0.004336406139563989
