Date,HML
2022-04-01,0.0
2022-04-04,0.00892986576740058
2022-04-05,0.004759458269700701
2022-04-06,-0.0047074995579246175
2022-04-07,-0.008697611940346565
2022-04-08,0.005959536335701652
2022-04-11,-0.015230054824707687
2022-04-12,-0.00239402727491442
2022-04-13,-0.0017551637434233373
2022-04-14,0.0015026890536567299
2022-04-15,0.000484356384166605
2022-04-18,0.0011463986470528092
2022-04-19,-0.001001258604638189
2022-04-20,-0.006332266611062686
2022-04-21,0.004550079272036955
2022-04-22,-0.0003160079717869249
2022-04-25,-0.00035666289722426775
2022-04-26,0.00901174991668481
2022-04-27,0.0049374777837071
2022-04-28,-0.008031481105954896
2022-04-29,0.009358322523363242
2022-05-02,-0.0003066533090275514
2022-05-03,-0.005379278692225912
2022-05-04,-0.0013965956964890314
2022-05-06,0.0034508372294743015
2022-05-09,-0.0021961082349252065
2022-05-10,0.0034598930069982426
2022-05-11,-0.0006585969313471513
2022-05-12,-0.012149641819297605
2022-05-13,0.007246050881439002
2022-05-16,0.004588671331956798
2022-05-17,-0.0003679037923481369
2022-05-18,0.0018449192099109727
2022-05-19,0.002398091525711934
2022-05-20,0.008509126318754527
2022-05-23,0.006558866300726372
2022-05-24,-0.00238129146926184
2022-05-25,0.0058857304048257455
2022-05-26,-0.002578023643706733
2022-05-27,-0.0025575216415227534
2022-05-30,0.002036901545543486
2022-05-31,0.0018466828400099077
2022-06-02,0.0008560460135224831
2022-06-03,-0.0011274126441493991
2022-06-07,-0.0016919720120596657
2022-06-08,-0.0013655802477434017
2022-06-09,0.004086279071546293
2022-06-10,-0.006466860814876195
2022-06-13,0.0024546693371965272
2022-06-14,0.00481949206532159
2022-06-15,-0.0025386972546624087
2022-06-16,-0.0012849793399387316
2022-06-17,0.00735951922143798
2022-06-20,0.011744266709488749
2022-06-21,0.005651385954234393
2022-06-22,-0.004312770867453908
2022-06-23,0.0078029787266496176
2022-06-24,0.00269674092566162
2022-06-27,0.0070161360069675716
2022-06-28,0.0021304178133226105
2022-06-29,0.0013309277832466264
2022-06-30,-0.004478113310325674
