날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,30400,30400,29850,30100,4735,-0.6600660066006601
2024-01-03,29800,32450,29800,31150,32737,3.488372093023256
2024-01-04,31050,31300,30350,30800,9158,-1.1235955056179776
2024-01-05,30850,32300,30600,31650,10177,2.75974025974026
2024-01-08,31650,31650,31050,31400,6492,-0.7898894154818324
2024-01-09,31750,31850,31400,31800,8153,1.2738853503184715
2024-01-10,31900,31900,31200,31350,4464,-1.4150943396226416
2024-01-11,31600,31800,31200,31500,3939,0.4784688995215311
2024-01-12,31350,31350,30200,30250,13425,-3.968253968253968
2024-01-15,30250,30700,30150,30350,3251,0.3305785123966942
2024-01-16,30800,30800,29850,30000,2808,-1.1532125205930808
2024-01-17,30000,30000,29200,29650,5551,-1.1666666666666667
2024-01-18,29700,29750,28650,28900,12533,-2.5295109612141653
2024-01-19,29000,29300,28700,29000,4405,0.34602076124567477
2024-01-22,29150,29150,28300,28500,7136,-1.7241379310344827
2024-01-23,28400,28800,28400,28800,3102,1.0526315789473684
2024-01-24,28500,29050,28500,28850,3061,0.1736111111111111
2024-01-25,28850,29350,28150,28600,10720,-0.8665511265164645
2024-01-26,28200,28800,28200,28750,2863,0.5244755244755245
2024-01-29,28750,29150,28600,28850,3641,0.34782608695652173
2024-01-30,28850,29350,28850,29200,4532,1.2131715771230502
2024-01-31,29150,29250,28700,29100,2889,-0.3424657534246575
