날짜,시가,고가,저가,종가,거래량,등락률
2020-12-01,31850,31900,31400,31700,15649,-0.47095761381475665
2020-12-02,31900,31900,31400,31600,13928,-0.31545741324921134
2020-12-03,31600,31600,31000,31250,12855,-1.1075949367088607
2020-12-04,31250,31700,31000,31200,16559,-0.16
2020-12-07,31400,31750,31000,31700,22749,1.6025641025641024
2020-12-08,31800,31900,31150,31200,9298,-1.5772870662460567
2020-12-09,31200,31500,31050,31500,14237,0.9615384615384616
2020-12-10,31500,31550,31250,31550,12874,0.15873015873015872
2020-12-11,31600,32100,31500,32050,27526,1.5847860538827259
2020-12-14,32050,32450,31900,32250,16566,0.62402496099844
2020-12-15,32400,32700,31800,31950,15124,-0.9302325581395349
2020-12-16,32100,32100,31700,31900,10602,-0.1564945226917058
2020-12-17,31750,32000,31450,31750,18453,-0.4702194357366771
2020-12-18,31750,31750,31300,31650,14296,-0.31496062992125984
2020-12-21,31500,31700,31300,31450,11740,-0.631911532385466
2020-12-22,31550,31550,31000,31050,22408,-1.2718600953895072
2020-12-23,30900,31200,30650,30900,14030,-0.4830917874396135
2020-12-24,30900,31150,30900,31050,10172,0.48543689320388345
2020-12-28,31300,31300,30950,31050,13142,0.0
2020-12-29,31000,31100,30650,30900,9382,-0.4830917874396135
2020-12-30,31300,31300,30800,31200,12717,0.9708737864077669
