날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,6480,6500,6250,6260,26013,-3.3950617283950617
2024-03-05,6260,6280,6000,6060,36175,-3.1948881789137378
2024-03-06,6060,6070,5980,6060,11071,0.0
2024-03-07,6060,6130,6000,6080,18230,0.33003300330033003
2024-03-08,6120,6120,5860,6000,24998,-1.3157894736842104
2024-03-11,6000,6090,5850,6090,29988,1.5
2024-03-12,6000,6120,6000,6120,5313,0.49261083743842365
2024-03-13,6120,6280,6080,6210,13364,1.4705882352941175
2024-03-14,6250,6260,6160,6220,4967,0.1610305958132045
2024-03-15,6260,6260,6020,6100,7398,-1.929260450160772
2024-03-18,6100,6240,6100,6130,8012,0.49180327868852464
2024-03-19,6170,6180,6020,6110,7084,-0.3262642740619902
2024-03-20,6070,6160,6060,6150,4685,0.6546644844517185
2024-03-21,6160,6170,6060,6160,4530,0.16260162601626016
2024-03-22,6160,6250,6130,6160,2846,0.0
2024-03-25,6200,6200,6090,6160,5754,0.0
2024-03-26,6180,6180,6070,6100,5533,-0.974025974025974
2024-03-27,6150,6210,6080,6150,7215,0.819672131147541
2024-03-28,6010,6250,6010,6240,20287,1.4634146341463417
2024-03-29,6220,6300,6160,6230,4454,-0.16025641025641024
