news_title,news_category,news_date
"[데이터로 보는 증시] DB하이텍·삼성전자, 기관·외국인 코스피 순매수 1위(3월 24일-최종치)",증권종목·투자전략,2023.03.24
"<유>오리온, 장중 신고가 돌파.. 129,900→132,500(▲2,600)",증권News봇,2023.03.15
"<유>오리온, 3.45% 오르며 체결강도 강세 지속(187%)",증권News봇,2023.03.15
"<유>오리온, 3.61% 오르며 체결강도 강세 지속(215%)",증권News봇,2023.03.15
"<유>오리온, 3.28% 오르며 체결강도 강세 지속(149%)",증권News봇,2023.03.08
"<유>오리온, 매도잔량 311% 급증",증권News봇,2023.03.02
"<유>기아, 3.19% 오르며 체결강도 강세 지속(182%)",증권News봇,2023.03.02
"[데이터로 보는 증시]포스코케미칼·NAVER, 기관·외국인 코스피 순매수 1위(2월 27일)",증권종목·투자전략,2023.02.27
"<유>오리온, 매수잔량 338% 급증",증권News봇,2023.02.23
"<유>오리온, 장중 신고가 돌파.. 129,000→129,500(▲500)",증권News봇,2023.02.23
"<유>오리온, 4.71% 오르며 체결강도 강세 지속(207%)",증권News봇,2023.02.23
내수업종은 옛말…해외덩치 커진 K푸드,산업생활,2023.02.22
농심도 '3조 클럽' 입성…덩치 커진 K푸드,산업생활,2023.02.09
'제과 투톱' 엇갈린 성적표…오리온 '최대 실적'·롯데 '합병 성장통',산업생활,2023.02.08
"""베트남·러시아 고공 성장""…오리온, 지난해 영업이익 사상 최대",산업생활,2023.02.08
올 과자시장 4조…'누적 매출 2조' 브랜드도 줄줄이 뜬다,산업생활,2023.02.05
"""매년 반복되는 납품가 갈등 지쳐""…식품업계 자사몰 키운다",산업생활,2023.01.16
"오리온 '오!그래놀라', 출시 4년만에 매출 3배 껑충",산업생활,2023.01.12
"오후 3:20 현재 코스피는 50:50으로 보합세, 매도강세 업종은 운수창고업(0.21%↑)",증권News봇,2023.01.11
"""이젠 니하오 대신 씬짜오""…K분유 이어 롯데리아는 '국민버거' 우뚝",산업생활,2023.01.06
"<유>오리온, 3.39% 오르며 체결강도 강세 지속(112%)",증권News봇,2023.01.05
"""오리온 목표가 13.7만→15.8만원…성장세 지속""",경제·금융경제·금융일반,2023.01.05
"[데이터로 보는 증시] SK하이닉스·삼성전자, 기관·외국인 코스피 순매수 1위(1월 4일)",증권종목·투자전략,2023.01.04
'경기방어' GS리테일·'수익개선' 이마트 주목…中정상화도 기대,증권국내증시,2023.01.01
