,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,18704.46,18717.45,18407.6,18485.33,2272390,57204973100,55745824223850,,,,,,,
1,2017-01-03,18475.83,18613.99,18314.49,18463.05,2910250,84411079000,55679376456500,,,,,,,
2,2017-01-04,18495.09,18939.58,18417.83,18867.12,3712840,95329255780,56895282322075,,,,,,,
3,2017-01-05,18819.54,18903.98,18761.41,18881.73,3094507,78313513020,56940475852200,,,,,,,
4,2017-01-06,18881.5,18915.31,18741.81,18830.98,2505860,74415149325,56784296097800,,,,,,,
5,2017-01-09,18764.41,18773.14,18581.64,18669.74,2514897,64502517530,56298256838550,,,,,,,
6,2017-01-10,18528.74,18606.37,18422.87,18451.28,2827741,75477466700,55810563140450,,,,,,,
7,2017-01-11,18375.2,18609.43,18323.73,18549.76,3041482,97854660000,56105375134725,,,,,,,
8,2017-01-12,18552.71,18687.93,18426.56,18533.76,3014203,102929843805,56055814077650,,,,,,,
9,2017-01-13,18561.07,18655.49,18469.43,18579.19,2666554,71890804980,56193374146425,,,,,,,
10,2017-01-16,18689.92,18929.38,18625.59,18685.57,2559239,89063585756,56520123420150,,,,,,,
11,2017-01-17,18702.57,19029.71,18596.39,18969.16,2235511,78253856086,57370568447550,,,,,,,
12,2017-01-18,18921.43,19270.37,18888.22,19160.71,3779858,98439301570,57944098687400,,,,,,,
13,2017-01-19,19105.15,19143.45,18861.43,18881.73,2550171,78331806660,57110807223875,,,,,,,
14,2017-01-20,18879.21,19043.1,18865.94,18920.05,2952014,59597183880,57215929224950,,60.43417776887578,,,,,
15,2017-01-23,18890.01,18995.86,18688.52,18690.9,2456694,63213502335,56534587745350,,50.65092724708998,,,,,
16,2017-01-24,18696.89,18761.32,18568.44,18598.46,2482293,70417054270,56260890392975,,47.32282988462356,,,,,
17,2017-01-25,18643.99,18722.94,18498.77,18513.07,1802736,62121831478,56003661059575,,44.419389155363824,,,,,
18,2017-01-26,18551.36,18611.83,18321.24,18336.17,2345946,69441188005,55477159540350,,39.07122435986587,,,,,
19,2017-01-31,18301.9,18560.83,18234.68,18441.28,2418463,73753621876,55809419401750,18675.451999999997,43.429578350984066,18249.572116906184,18675.451999999997,19101.33188309381,4.560852214916287,0.22507271498849524
20,2017-02-01,18451.35,18496.52,18252.6,18313.56,2531820,76454670945,55433474195950,18666.8635,39.712303400138644,18219.60237442457,18666.8635,19114.12462557543,4.792032958032086,0.10503665554942884
21,2017-02-02,18233.98,18409.62,18150.38,18162.62,3204696,82679539482,54970135512250,18651.841999999997,35.81119510828341,18160.228080847985,18651.841999999997,19143.45591915201,5.27147848616788,0.00243272114440971
22,2017-02-03,18229.09,18515.2,18188.65,18380.79,3777988,104433513668,55620056812950,18627.5255,44.324572029779254,18132.809429208883,18627.5255,19122.241570791117,5.311667089556443,0.2506291845285763
23,2017-02-06,18481.59,18699.25,18481.59,18519.7,2886448,77605845175,56050265837875,18609.424,48.96574264968328,18126.89460647459,18609.424,19091.953393525408,5.18586059971989,0.40702742547509313
24,2017-02-07,18554.58,18756.38,18473.8,18756.38,2508906,69368150945,56762057869950,18605.693999999996,55.73629993967188,18128.95427543742,18605.693999999996,19082.433724562572,5.124664788774622,0.6580380155421959
25,2017-02-08,18753.66,18864.64,18616.7,18841.21,3357209,91456508035,57008016287875,18614.267499999998,57.89252650180927,18127.174157205212,18614.267499999998,19101.360842794784,5.233548328396869,0.7329558629336603
26,2017-02-09,18886.44,18893.01,18668.33,18735.98,2398560,73205995330,56700919997375,18628.5025,54.35529624522379,18144.66452588573,18628.5025,19112.340474114266,5.194598697498816,0.6110676566848162
27,2017-02-10,18797.53,18902.71,18735.47,18822.26,2531846,68378819340,56957489269150,18642.1275,56.69179861110992,18152.612494923545,18642.1275,19131.642505076452,5.251707511135232,0.6839907848911254
28,2017-02-13,18824.23,18914.61,18702.5,18888.92,2180545,60940729291,57158763115650,18659.885499999997,58.46097833101012,18161.69260709706,18659.885499999997,19158.078392902935,5.3397207919945515,0.729865282366266
29,2017-02-14,18917.7,18987.17,18745.32,18943.78,2856536,81754988220,57323119847050,18678.114999999998,59.912378828970496,18166.56464613442,18678.114999999998,19189.665353865577,5.477537255398411,0.7596665196226313
30,2017-02-15,18904.61,19019.9,18782.2,18785.38,3602901,78764303039,56850955101300,18683.105499999998,54.04102029620923,18169.418645175974,18683.105499999998,19196.79235482402,5.49894507445803,0.5995494619334184
31,2017-02-16,18626.86,18655.29,18127.67,18232.17,4396549,198797983997,55167867542300,18646.256,39.486688302979736,18114.517556913554,18646.256,19177.99444308645,5.703433902081444,0.11062999545748217
32,2017-02-17,18104.17,18244.05,18032.09,18125.63,2390340,95803533650,54837696241725,18594.502,37.397768440565436,18071.711823596503,18594.502,19117.292176403498,5.623061874993993,0.0515677023375086
33,2017-02-20,18125.74,18148.92,17933.91,17994.98,1899844,62678970335,54451205014150,18550.1645,34.95563353794922,17983.744466968856,18550.1645,19116.584533031142,6.1069003784968405,0.009918022294354569
34,2017-02-21,18048.69,18297.15,18035.34,18121.19,2519802,101796840020,54825897920375,18510.2215,39.09332309450686,17941.10758475016,18510.2215,19079.33541524984,6.149185359557582,0.1582129784779407
35,2017-02-22,18075.4,18128.73,17998.86,18044.4,2524368,94860439259,54591289772900,18477.8965,37.52905416693421,17880.75328775439,18477.8965,19075.03971224561,6.463324569932621,0.1370246775729096
36,2017-02-23,18022.74,18070.99,17887.12,18017.39,3578608,137445619925,54497647052100,18448.843,36.968719060986935,17822.177436653805,18448.843,19075.508563346197,6.793548661519814,0.15575497902247992
37,2017-02-24,18029.12,18155.97,17969.16,18058.47,3323294,107231194650,54627031497550,18426.113,38.473363625740156,17777.810361563286,18426.113,19074.415638436716,7.036781316132327,0.21645726995148726
38,2017-02-27,18118.11,18166.66,17971.72,17990.43,2585971,72879290375,54421718270350,18408.825999999997,36.902105671896976,17733.957912018348,18408.825999999997,19083.694087981647,7.332005723576826,0.1900164584375978
39,2017-02-28,18017.68,18251.85,17975.12,18158.87,3052913,118018110510,54922864011450,18394.7055,43.09769730613283,17711.379567476575,18394.7055,19078.031432523425,7.429593613482149,0.32743557007335117
40,2017-03-02,18386.06,18622.91,18303.42,18375.38,5828376,198688182420,55575819343850,18397.7965,49.9064441879206,17715.408128549396,18397.7965,19080.184871450605,7.418153271242071,0.4835749692273134
41,2017-03-03,18363.22,18552.13,18309.46,18362.89,3919985,120800408265,55543071786600,18407.81,49.53819088412093,17733.692128793486,18407.81,19081.927871206517,7.32425933564629,0.4666823845512318
42,2017-03-06,18441.93,18473.34,18250.38,18296.53,3804062,106094360620,55357574372750,18403.597,47.53141271021903,17727.805213719636,18403.597,19079.388786280368,7.3441271973122,0.4207840327645061
43,2017-03-07,18359.99,18397.57,18243.12,18324.3,2577121,73012823040,55437011914350,18393.826999999997,48.47212250515609,17719.383267488523,18393.826999999997,19068.27073251147,7.3333704020536254,0.4484560411429019
44,2017-03-08,18325.32,18409.32,18149.04,18277.1,3368036,97073085680,55303734629900,18369.863,46.93192826320453,17714.871887019064,18369.863,19024.85411298094,7.131148588108,0.42918758883778746
45,2017-03-09,18301.97,18318.56,18180.24,18212.73,2965963,95628941640,55103986166025,18338.439,44.83940869010683,17717.497743490167,18338.439,18959.38025650983,6.772018670834872,0.3987754488189589
46,2017-03-10,18185.8,18285.21,18110.91,18249.08,2489644,71643369205,55207848352250,18314.094,46.29559397435894,17719.798985065492,18314.094,18908.38901493451,6.490029099277407,0.4453015771912846
47,2017-03-13,18246.3,18382.37,18172.42,18324.23,2274716,68665073325,55437895399250,18289.192499999997,49.27687541513216,17742.310211975408,18289.192499999997,18836.074788024587,5.98038746680139,0.5320338588095093
48,2017-03-14,18469.88,18867.6,18469.88,18855.8,4607744,194287155074,57032537676175,18287.536500000002,64.3515969784422,17747.774085070054,18287.536500000002,18827.29891492995,5.9030631592171865,1.0264015095176162
49,2017-03-15,18832.27,18861.23,18617.99,18811.69,3070314,98001949725,56893869805400,18280.932,62.6867275526458,17771.044503640256,18280.932,18790.819496359745,5.5783534051737025,1.0204657927378635
50,2017-03-16,18906.52,18950.91,18583.07,18674.3,3333359,92902474190,56478899850375,18275.378,57.68111485380013,17785.565800249922,18275.378,18765.19019975008,5.360350956900354,0.9072193385582724
51,2017-03-17,18668.21,18946.0,18639.89,18946.0,3685371,103543958600,57295251122575,18311.0695,63.831851353491686,17741.51366826881,18311.0695,18880.625331731193,6.220890939561903,1.057390921685498
52,2017-03-20,18918.2,18921.59,18740.93,18867.65,2184884,52283548385,57060555795550,18348.1705,61.075139234671795,17736.642317804766,18348.1705,18959.698682195234,6.6658218833886895,0.9247388060965557
53,2017-03-21,18917.24,18951.1,18646.86,18681.88,3681111,112000930050,56509275530150,18382.5155,55.00904259602304,17777.063518634834,18382.5155,18987.96748136517,6.58725930480154,0.7472239824246634
54,2017-03-22,18705.83,18718.39,18462.98,18512.53,4068045,84781078445,55999007561300,18402.0825,50.1217802706928,17806.462501649537,18402.0825,18997.702498350463,6.473397761915946,0.592716413406095
