날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,58800,58800,57800,58600,8906,-0.3401360544217687
2020-10-06,58800,58800,57700,58200,8531,-0.6825938566552902
2020-10-07,58200,58200,57500,58200,4869,0.0
2020-10-08,58500,58800,58000,58700,5650,0.859106529209622
2020-10-12,58800,59100,58500,59000,13396,0.5110732538330494
2020-10-13,59100,59500,58500,58900,4515,-0.1694915254237288
2020-10-14,59000,59200,58300,58600,7911,-0.5093378607809848
2020-10-15,58600,58700,57500,58300,8421,-0.5119453924914675
2020-10-16,58900,59000,57900,58700,5893,0.6861063464837049
2020-10-19,58700,59300,58700,59200,7627,0.8517887563884157
2020-10-20,58700,59100,58500,59100,3915,-0.16891891891891891
2020-10-21,59300,60000,58700,59900,8314,1.353637901861252
2020-10-22,59900,59900,58900,59300,3202,-1.001669449081803
2020-10-23,59500,59600,58900,59600,2675,0.5059021922428331
2020-10-26,59600,59600,58700,58900,8251,-1.174496644295302
2020-10-27,59000,59000,58300,58700,9710,-0.3395585738539898
2020-10-28,58700,58800,58300,58500,7580,-0.34071550255536626
2020-10-29,58100,58100,57300,57700,14252,-1.3675213675213675
2020-10-30,58000,58000,57300,57300,17078,-0.6932409012131715
