날짜,시가,고가,저가,종가,거래량,등락률
2024-02-01,7880,7880,7720,7780,3798,-1.2690355329949239
2024-02-02,7780,7960,7780,7900,1998,1.5424164524421593
2024-02-05,7980,7980,7750,7750,1424,-1.89873417721519
2024-02-06,7960,7960,7660,7790,1306,0.5161290322580645
2024-02-07,7790,7790,7660,7720,636,-0.8985879332477535
2024-02-08,7740,7840,7710,7790,4177,0.9067357512953367
2024-02-13,7780,8290,7780,8170,13471,4.878048780487805
2024-02-14,8000,8160,7610,7710,34093,-5.630354957160343
2024-02-15,7730,7900,7730,7850,15931,1.8158236057068744
2024-02-16,7840,7840,7700,7800,8415,-0.6369426751592357
2024-02-19,7760,7830,7700,7760,3572,-0.5128205128205128
2024-02-20,7760,7760,7690,7730,1100,-0.3865979381443299
2024-02-21,7870,7870,7690,7800,779,0.9055627425614489
2024-02-22,7860,7970,7770,7830,6245,0.38461538461538464
2024-02-23,7830,7870,7730,7840,1955,0.1277139208173691
2024-02-26,7700,7750,7700,7710,2688,-1.6581632653061225
2024-02-27,7800,7800,7630,7740,531,0.38910505836575876
2024-02-28,7720,7720,7690,7700,1392,-0.516795865633075
2024-02-29,7790,7790,7610,7620,2659,-1.0389610389610389
