news_title,news_category,news_date
"<유>STX, 매도잔량 322% 급증",증권News봇,2023.03.31
"<유>STX, 매도잔량 335% 급증",증권News봇,2023.03.30
"<유>STX, 3.62% 오르며 체결강도 강세로 반전(116%)",증권News봇,2023.03.29
"<유>STX, 4.56% 오르며 체결강도 강세 지속(123%)",증권News봇,2023.03.27
"<유>STX, 4.37% 오르며 체결강도 강세 지속(114%)",증권News봇,2023.03.27
"<유>STX, 3.23% 오르며 체결강도 강세로 반전(109%)",증권News봇,2023.03.27
"STX, 세계 첫 원자재·산업재 B2B 디지털 플랫폼 개설 준비",산업기업,2023.03.23
"[마감 시황] 외국인과 기관의 동반 매수세.. 코스피 2416.96(▲28.61, +1.20%) 상승 마감",증권News봇,2023.03.22
"오후 3:20 현재 코스피는 42:58으로 매수우위, 매도강세 업종은 섬유의복업(0.53%↓)",증권News봇,2023.03.22
자사주 마법 사라질까…물적분할처럼 인적분할도 소액주주 보호방안 따진다,증권국내증시,2023.03.22
"오전 10:00 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 철강금속업(2.29%↑)",증권News봇,2023.03.22
"오전 9:30 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 음식료품업(0.26%↓)",증권News봇,2023.03.22
"[개장 시황] 코스피 2411.25.. 개인과 외국인의 순매수에 상승 출발 (▲22.90, +0.96%)",증권News봇,2023.03.22
"[마감 시황] 기관 매수 우위.. 코스피 2388.35(▲9.15, +0.38%) 상승 마감",증권News봇,2023.03.21
"오후 3:20 현재 코스피는 36:64으로 매수우위, 매도강세 업종은 통신업(1.51%↑)",증권News봇,2023.03.21
"오후 3:00 현재 코스피는 42:58으로 매수우위, 매도강세 업종은 통신업(1.58%↑)",증권News봇,2023.03.21
"오후 2:30 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 통신업(1.28%↑)",증권News봇,2023.03.21
"오후 2:00 현재 코스피는 42:58으로 매수우위, 매도강세 업종은 통신업(1.21%↑)",증권News봇,2023.03.21
"오후 1:30 현재 코스피는 42:58으로 매수우위, 매도강세 업종은 통신업(1.12%↑)",증권News봇,2023.03.21
"오후 1:00 현재 코스피는 42:58으로 매수우위, 매도강세 업종은 통신업(1.04%↑)",증권News봇,2023.03.21
"오후 12:30 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 철강금속업(0.97%↑)",증권News봇,2023.03.21
"[정오 시황] 코스피 2394.34, 상승세(▲15.14, +0.64%) 지속",증권News봇,2023.03.21
"오후 12:00 현재 코스피는 42:58으로 매수우위, 매도강세 업종은 음식료품업(0.42%↑)",증권News봇,2023.03.21
"오전 11:30 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 통신업(1.10%↑)",증권News봇,2023.03.21
"오전 11:00 현재 코스피는 44:56으로 매수우위, 매도강세 업종은 철강금속업(1.36%↑)",증권News봇,2023.03.21
"오전 10:30 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 철강금속업(1.28%↑)",증권News봇,2023.03.21
"오전 10:00 현재 코스피는 44:56으로 매수우위, 매도강세 업종은 통신업(0.82%↑)",증권News봇,2023.03.21
"[특징주] STX, 해운 부문 인적분할 소식에 22% 급등",증권국내증시,2023.03.21
"오전 9:30 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 통신업(0.56%↑)",증권News봇,2023.03.21
"<유>STX, 매도잔량 426% 급증",증권News봇,2023.03.21
"<유>STX, 상한가 진입.. +29.91% ↑",증권News봇,2023.03.21
"<유>STX, 현재가 7.80% 급등",증권News봇,2023.03.21
"<유>STX, 매수잔량 971% 급증",증권News봇,2023.03.21
"<유>STX, 13.17% 오르며 체결강도 강세 지속(157%)",증권News봇,2023.03.21
"STX, 해운·물류업 분할…7월 STX그린오션 신설",산업기업,2023.03.20
"<유>STX, 3.67% 오르며 체결강도 강세 지속(103%)",증권News봇,2023.03.17
"<유>STX, 3.67% 오르며 체결강도 강세 지속(100%)",증권News봇,2023.03.17
"<유>STX, 매도잔량 377% 급증",증권News봇,2023.03.14
"<유>STX, 매도잔량 2791% 급증",증권News봇,2023.03.09
"<유>STX, 매수잔량 785% 급증",증권News봇,2023.03.08
"<유>STX, 매수잔량 527% 급증",증권News봇,2023.03.07
"<유>STX, 5.13% 오르며 체결강도 강세 지속(128%)",증권News봇,2023.03.07
"<유>STX, 4.54% 오르며 체결강도 강세로 반전(130%)",증권News봇,2023.03.07
"오후 3:00 현재 코스피는 37:63으로 매수우위, 매수강세 업종은 종이목재업(0.81%↓)",증권News봇,2023.02.24
"<유>STX, 5.20% 오르며 체결강도 강세 지속(115%)",증권News봇,2023.02.24
"<유>STX, 4.00% 오르며 체결강도 강세 지속(105%)",증권News봇,2023.02.24
"<유>STX, 5.20% 오르며 체결강도 강세 지속(131%)",증권News봇,2023.02.24
"<유>STX, 현재가 6.56% 급등",증권News봇,2023.02.23
"<유>STX, 현재가 5.52% 급등",증권News봇,2023.02.21
"<유>STX, 9.93% 오르며 체결강도 강세로 반전(159%)",증권News봇,2023.02.21
"<유>STX, 매수잔량 339% 급증",증권News봇,2023.02.20
"<유>STX, 3.44% 오르며 체결강도 강세 지속(129%)",증권News봇,2023.02.17
"<유>STX, 매도잔량 358% 급증",증권News봇,2023.02.09
"<유>STX, 매수잔량 420% 급증",증권News봇,2023.01.20
"<유>STX, 3.14% 오르며 체결강도 강세로 반전(114%)",증권News봇,2023.01.20
"[마감 시황] 외국인 매수 우위.. 코스피 2380.34(▲12.02, +0.51%) 상승 마감",증권News봇,2023.01.19
"오후 3:20 현재 코스피는 44:56으로 매수우위, 매도강세 업종은 전기가스업(1.42%↑)",증권News봇,2023.01.19
"오후 3:00 현재 코스피는 44:56으로 매수우위, 매도강세 업종은 전기가스업(1.43%↑)",증권News봇,2023.01.19
"오후 2:00 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 전기가스업(1.35%↑)",증권News봇,2023.01.19
"오후 1:30 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 전기가스업(1.52%↑)",증권News봇,2023.01.19
