날짜,시가,고가,저가,종가,거래량,등락률
2020-08-03,31000,31150,30450,30500,174780,-1.6129032258064515
2020-08-04,30500,30950,30300,30800,150023,0.9836065573770493
2020-08-05,30700,30800,30200,30350,307625,-1.461038961038961
2020-08-06,30350,31000,30200,30900,214426,1.8121911037891267
2020-08-07,30700,31250,30500,30500,188709,-1.2944983818770228
2020-08-10,30500,30750,30200,30650,173875,0.49180327868852464
2020-08-11,30550,31550,30450,31450,322720,2.6101141924959217
2020-08-12,31400,32450,31100,32250,335384,2.5437201907790143
2020-08-13,32350,33250,32150,32450,416554,0.6201550387596899
2020-08-14,33300,35100,33050,33450,925491,3.0816640986132513
2020-08-18,32950,33000,30900,31000,408673,-7.324364723467862
2020-08-19,31050,31600,31050,31250,177265,0.8064516129032258
2020-08-20,30900,31100,30400,30400,283892,-2.7199999999999998
2020-08-21,30500,30750,30150,30350,204987,-0.1644736842105263
2020-08-24,30300,30450,29600,29950,182575,-1.3179571663920924
2020-08-25,30050,30750,30050,30700,139676,2.5041736227045077
2020-08-26,30650,30850,30050,30250,153616,-1.4657980456026058
2020-08-27,30150,30250,29900,29950,172332,-0.9917355371900827
2020-08-28,30100,30550,30050,30550,152839,2.003338898163606
2020-08-31,30350,30850,30000,30000,205943,-1.800327332242226
