날짜,시가,고가,저가,종가,거래량,등락률
2024-04-01,36150,36150,35600,35850,414,-0.1392757660167131
2024-04-02,35750,35850,35500,35700,235,-0.41841004184100417
2024-04-03,35500,35700,35150,35400,256,-0.8403361344537815
2024-04-04,35200,36000,35150,35500,280,0.2824858757062147
2024-04-05,35350,35500,34950,35500,471,0.0
2024-04-08,35500,35900,34550,34950,824,-1.5492957746478873
2024-04-09,35050,35500,35050,35500,162,1.5736766809728182
2024-04-11,35500,35500,34500,34700,198,-2.2535211267605635
2024-04-12,34600,35000,34100,34400,520,-0.8645533141210375
2024-04-15,34400,34400,34100,34400,1313,0.0
2024-04-16,34150,34350,34050,34250,133,-0.436046511627907
2024-04-17,34300,34300,34150,34250,15,0.0
2024-04-18,34250,34700,34100,34700,513,1.313868613138686
2024-04-19,34700,35000,34150,34700,54,0.0
2024-04-22,35500,35500,34300,35150,240,1.2968299711815563
2024-04-23,35900,35900,34950,35600,68,1.2802275960170697
2024-04-24,35600,35900,35050,35700,223,0.2808988764044944
2024-04-25,35700,35900,35200,35450,97,-0.700280112044818
2024-04-26,35800,35800,35000,35700,322,0.7052186177715092
2024-04-29,35700,36200,35500,36100,919,1.1204481792717087
2024-04-30,36050,36100,35300,35650,625,-1.2465373961218837
