Date,HML
2023-04-03,0.0
2023-04-04,0.0022796272588450003
2023-04-05,0.007133105009704302
2023-04-06,0.004772980725733246
2023-04-07,0.005305602830580606
2023-04-10,0.012478110801402001
2023-04-11,0.0012999600408030946
2023-04-12,-0.0024302490072886495
2023-04-13,0.0026408142727475012
2023-04-14,0.00388624711015293
2023-04-17,0.00011978225594259581
2023-04-18,0.003424834023713054
2023-04-19,0.0015255785977448654
2023-04-20,-0.006799911118532764
2023-04-21,0.002007238158667989
2023-04-24,0.0013471508444076862
2023-04-25,0.0011656010056890227
2023-04-26,7.204674907403293e-05
2023-04-27,0.007154123259509256
2023-04-28,-0.0005928522187380091
2023-05-02,0.010795145840835726
2023-05-03,0.004273793893491675
2023-05-04,0.006252603064407204
2023-05-08,-0.01764281386769321
2023-05-09,-0.0033917621912814165
2023-05-10,-0.002123526475915829
2023-05-11,0.0003482684787066326
2023-05-12,0.0038391223696038696
2023-05-15,0.00148630770505025
2023-05-16,-0.0019655268133227737
2023-05-17,0.008876236856380693
2023-05-18,0.0028467529664526836
2023-05-19,0.0015916745315547715
2023-05-22,0.00857116769755058
2023-05-23,0.0068769433252015505
2023-05-24,-0.00351444536015629
2023-05-25,0.0006296517657796439
2023-05-26,0.001296353413189841
2023-05-30,0.00251293471385057
2023-05-31,0.00435224914735622
2023-06-01,0.005552487476828043
2023-06-02,0.002300131773144207
2023-06-05,-0.0012852896726938696
2023-06-07,0.003111354033983181
2023-06-08,-0.002694691869170298
2023-06-09,0.003436533195257559
2023-06-12,0.007928651302038618
2023-06-13,0.002854480486047044
2023-06-14,-0.003801350040816838
2023-06-15,0.0070924458061118086
2023-06-16,0.0007530304919557036
2023-06-19,-0.0006895307606556217
2023-06-20,0.0031249082752928567
2023-06-21,-0.0011768859775982323
2023-06-22,0.0012246661682705825
2023-06-23,0.006788407402699163
2023-06-26,-0.0040948742454236745
2023-06-27,-0.00660428366438222
2023-06-28,-0.003116212913722348
2023-06-29,0.001674073266950949
2023-06-30,0.0024329287654796606
