,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,5490,5490,5220,5490,877,0.0,,,,,,,
1,2017-01-03,5490,5490,5490,5490,53,0.0,,,,,,,
2,2017-01-04,5470,5470,5350,5470,6,-0.3642987249544626,,,,,,,
3,2017-01-05,5430,5560,5330,5430,4824,-0.7312614259597806,,,,,,,
4,2017-01-06,5430,5590,5380,5450,244,0.3683241252302026,,,,,,,
5,2017-01-09,5560,5560,5230,5450,772,0.0,,,,,,,
6,2017-01-10,5440,5450,5400,5450,1713,0.0,,,,,,,
7,2017-01-11,5420,5430,5350,5420,524,-0.5504587155963303,,,,,,,
8,2017-01-12,5420,5450,5330,5450,20419,0.5535055350553505,,,,,,,
9,2017-01-13,5450,5790,5450,5540,4596,1.651376146788991,,,,,,,
10,2017-01-16,5570,5630,5350,5490,486,-0.9025270758122744,,,,,,,
11,2017-01-17,5400,5540,5390,5510,1154,0.3642987249544626,,,,,,,
12,2017-01-18,5530,5530,5530,5530,42,0.3629764065335753,,,,,,,
13,2017-01-19,5560,5790,5520,5670,17032,2.5316455696202533,,,,,,,
14,2017-01-20,5760,5780,5520,5670,792,0.0,,75.84280538078725,,,,,
15,2017-01-23,5630,5740,5400,5450,1058,-3.880070546737213,,44.43024016308665,,,,,
16,2017-01-24,5450,5490,5300,5410,2995,-0.7339449541284404,,41.097322842729916,,,,,
17,2017-01-25,5550,5570,5380,5520,251,2.033271719038817,,51.80439426434777,,,,,
18,2017-01-26,5600,5700,5420,5630,388,1.9927536231884055,,59.694527935934815,,,,,
19,2017-01-31,5670,5680,5590,5660,2326,0.5328596802841918,5509.0,61.54362014920949,5344.817175076076,5509.0,5673.182824923924,5.960530946593729,0.959853215675779
20,2017-02-01,5450,5650,5420,5510,8212,-2.65017667844523,5510.0,49.35216704083285,5346.048787744647,5510.0,5673.951212255353,5.951042187127162,0.5
21,2017-02-02,5430,5430,5340,5400,8204,-1.996370235934664,5505.5,42.675799870247864,5334.798506157679,5505.5,5676.201493842321,6.201125922888777,0.19098102885540147
22,2017-02-03,5400,5510,5330,5490,3354,1.6666666666666667,5506.5,48.780996026761166,5336.408847966744,5506.5,5676.591152033256,6.177831727349701,0.451496595199808
23,2017-02-06,5540,5540,5440,5440,212,-0.9107468123861568,5507.0,45.85888136305379,5337.75461601568,5507.0,5676.24538398432,6.146554711615041,0.3020625484054346
24,2017-02-07,5340,5450,5310,5370,3255,-1.2867647058823528,5503.0,42.0602178377871,5325.0,5503.0,5681.0,6.469198618935127,0.12640449438202248
25,2017-02-08,5300,5370,5260,5350,3415,-0.37243947858473,5498.0,41.01485938357369,5309.044978897093,5498.0,5686.955021102907,6.873591164165416,0.10837240752814568
26,2017-02-09,5340,5420,5260,5410,1317,1.1214953271028036,5496.0,45.39914743928263,5304.22930359411,5496.0,5687.77069640589,6.97855518216484,0.2757738757490409
27,2017-02-10,5360,5360,5270,5270,325,-2.587800369685767,5488.5,38.25422750721996,5274.932680402642,5488.5,5702.067319597358,7.782356549051935,-0.011548303391974862
28,2017-02-13,5230,5470,5220,5380,498,2.0872865275142316,5485.0,45.510474071035055,5266.779927596016,5485.0,5703.220072403984,7.956976204338522,0.25941718183097107
29,2017-02-14,5290,5380,5220,5270,2452,-2.0446096654275094,5471.5,40.39780947287895,5235.849835561271,5471.5,5707.150164438729,8.613731680114375,0.07245945386897519
