news_title,news_category,news_date
"<유>KODEX 코스피, 전일 대비 7.19% 상승.. 일일회전율은 1.73% 기록",증권News봇,2020.03.20
"[개장 시황] 코스피 1942.85.. 개인과 외국인의 '팔자' 기조에 하락 출발 (▼11.92, -0.61%)",증권News봇,2020.03.10
"<유>MH에탄올, 상한가 진입.. +29.72% ↑",증권News봇,2020.03.10
"<유>크라운제과우, 매도잔량 541% 급증",증권News봇,2020.02.14
"<유>크라운제과우, 전일 대비 10.94% 상승.. 일일회전율은 26.45% 기록",증권News봇,2020.02.14
"<유>크라운제과우, 9.64% 오르며 체결강도 강세 지속(220%)",증권News봇,2020.02.14
"<유>CJ씨푸드1우, 상한가 진입.. +30.00% ↑",증권News봇,2020.02.14
"<유>크라운제과우, 매수잔량 345% 급증",증권News봇,2020.01.09
"<유>크라운제과우, 전일 대비 12.42% 상승.. 일일회전율은 16.03% 기록",증권News봇,2020.01.09
"<유>크라운제과우, 11.07% 오르며 체결강도 강세 지속(264%)",증권News봇,2020.01.09
