날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,179461,182135,178601,179079,550387,-0.7938530402410919
2024-05-03,180416,181085,178792,180512,308848,0.8002054958984582
2024-05-07,182421,188152,182421,185669,1117348,2.85687378124446
2024-05-08,186624,187483,184809,185860,485825,0.10287123860202835
2024-05-09,186050,187197,181180,181180,841440,-2.5180243193801783
2024-05-10,184619,188057,183377,184237,748914,1.6872723258637818
2024-05-13,184332,184618,179843,182231,464150,-1.08881495030857
2024-05-14,180893,183090,180320,182326,290635,0.052131635122454466
2024-05-16,185096,186624,183663,184332,488119,1.100227065805206
2024-05-17,181658,183759,180034,182900,1047253,-0.77685914545494
2024-05-20,184619,184810,176405,178602,554502,-2.349917987971569
2024-05-21,177169,179366,176691,177838,250392,-0.42776676632960436
2024-05-22,178123,179556,175926,176500,325160,-0.7523701346168986
2024-05-23,175545,177169,175259,175259,302897,-0.7031161473087819
2024-05-24,174398,175544,171533,171820,510126,-1.9622387438020301
2024-05-27,172489,173062,170483,171534,420136,-0.16645326504481434
2024-05-28,171534,174208,170483,172776,431335,0.7240547063555913
2024-05-29,171151,171820,169145,170865,516853,-1.106056396721767
2024-05-30,169528,173252,169241,169337,374290,-0.8942732566646183
2024-05-31,171629,173826,168191,168287,924398,-0.6200653135463603
