날짜,시가총액,거래량,거래대금,상장주식수
2019-10-01,593600000000,121296,518064185,140000000
2019-10-02,589400000000,237229,1000626315,140000000
2019-10-04,585900000000,107984,453343095,140000000
2019-10-07,585900000000,141797,594703210,140000000
2019-10-08,592200000000,142920,603514175,140000000
2019-10-10,588000000000,143698,600707285,140000000
2019-10-11,592200000000,47008,198655245,140000000
2019-10-14,596400000000,118219,504223445,140000000
2019-10-15,592200000000,97536,412678785,140000000
2019-10-16,592900000000,103333,438300780,140000000
2019-10-17,590800000000,61681,261039330,140000000
2019-10-18,585200000000,106487,447274760,140000000
2019-10-21,578200000000,141540,587823745,140000000
2019-10-22,581700000000,153688,641147780,140000000
2019-10-23,580300000000,78883,326461405,140000000
2019-10-24,578200000000,87442,359645385,140000000
2019-10-25,579600000000,37483,154813265,140000000
2019-10-28,581700000000,79875,331562705,140000000
2019-10-29,578200000000,81794,339371550,140000000
2019-10-30,576100000000,117916,485711195,140000000
2019-10-31,576800000000,134492,555057225,140000000
2019-11-01,576100000000,57885,238317435,140000000
2019-11-04,596400000000,449256,1904563030,140000000
2019-11-05,602000000000,168116,720874395,140000000
2019-11-06,597100000000,156961,671656475,140000000
2019-11-07,596400000000,108610,464159605,140000000
2019-11-08,605500000000,301685,1305466925,140000000
2019-11-11,593600000000,251704,1075315535,140000000
2019-11-12,590800000000,98309,414996560,140000000
2019-11-13,588700000000,135591,571154230,140000000
2019-11-14,587300000000,102517,430400600,140000000
2019-11-15,596400000000,150334,639917645,140000000
2019-11-18,592900000000,101013,427533525,140000000
2019-11-19,592900000000,88611,374326090,140000000
2019-11-20,590800000000,79365,335376960,140000000
2019-11-21,585200000000,118464,495953600,140000000
2019-11-22,590100000000,65366,276204895,140000000
2019-11-25,596400000000,85362,362766345,140000000
2019-11-26,597100000000,129345,551983115,140000000
2019-11-27,599900000000,219264,934609380,140000000
2019-11-28,602000000000,83168,356454260,140000000
2019-11-29,597100000000,51483,219933310,140000000
2019-12-02,597800000000,86518,368956560,140000000
2019-12-03,597100000000,112325,478857645,140000000
2019-12-04,596400000000,208371,887193765,140000000
2019-12-05,597100000000,131141,557382290,140000000
2019-12-06,595000000000,165146,699353390,140000000
2019-12-09,594300000000,64440,274004305,140000000
2019-12-10,595000000000,121935,517628320,140000000
2019-12-11,592900000000,163553,692897275,140000000
2019-12-12,597100000000,220847,941014420,140000000
2019-12-13,605500000000,666410,2878182290,140000000
2019-12-16,603400000000,193251,835562190,140000000
2019-12-17,603400000000,320377,1378023730,140000000
2019-12-18,600600000000,256831,1103896025,140000000
2019-12-19,602000000000,199232,854386715,140000000
2019-12-20,603400000000,580620,2495044125,140000000
2019-12-23,602000000000,232756,1001975880,140000000
2019-12-24,600600000000,458052,1968511770,140000000
2019-12-26,602000000000,759351,3267115310,140000000
2019-12-27,580300000000,503953,2093823130,140000000
2019-12-30,574000000000,321766,1320626455,140000000
