날짜,시가총액,거래량,거래대금,상장주식수
2019-04-01,521500000000,198015,735010375,140000000
2019-04-02,528500000000,318180,1197021035,140000000
2019-04-03,534800000000,489568,1870391320,140000000
2019-04-04,534800000000,192636,737427330,140000000
2019-04-05,543200000000,427376,1650189195,140000000
2019-04-08,544600000000,216143,836819375,140000000
2019-04-09,541800000000,243435,939670515,140000000
2019-04-10,543900000000,269676,1047420990,140000000
2019-04-11,545300000000,214535,833847400,140000000
2019-04-12,546700000000,210280,819017600,140000000
2019-04-15,557200000000,575440,2273736890,140000000
2019-04-16,554400000000,272917,1081763365,140000000
2019-04-17,560000000000,539338,2158736495,140000000
2019-04-18,555100000000,301697,1206752870,140000000
2019-04-19,560700000000,371011,1488879545,140000000
2019-04-22,561400000000,368356,1484168595,140000000
2019-04-23,557900000000,209709,835495540,140000000
2019-04-24,556500000000,314566,1249880840,140000000
2019-04-25,559300000000,166593,661866595,140000000
2019-04-26,554400000000,215394,850184415,140000000
2019-04-29,557200000000,131517,521415810,140000000
2019-04-30,555800000000,159065,628836285,140000000
2019-05-02,555800000000,173571,689179625,140000000
2019-05-03,555100000000,112046,444341810,140000000
2019-05-07,547400000000,206102,805699330,140000000
2019-05-08,548100000000,131689,513058615,140000000
2019-05-09,541800000000,221223,856302590,140000000
2019-05-10,538300000000,162249,625709620,140000000
2019-05-13,536900000000,99856,382777055,140000000
2019-05-14,537600000000,134259,513221535,140000000
2019-05-15,539000000000,114956,442184430,140000000
2019-05-16,536200000000,111918,428486665,140000000
2019-05-17,537600000000,200439,768900015,140000000
2019-05-20,532700000000,141216,539049180,140000000
2019-05-21,534100000000,143914,546840255,140000000
2019-05-22,532000000000,142305,538839555,140000000
2019-05-23,528500000000,55417,209724295,140000000
2019-05-24,532000000000,125305,473184225,140000000
2019-05-27,530600000000,167551,631766545,140000000
2019-05-28,535500000000,173292,658661550,140000000
2019-05-29,526400000000,180080,678681930,140000000
2019-05-30,530600000000,162368,611953425,140000000
2019-05-31,527100000000,288078,1083960315,140000000
2019-06-03,527800000000,102129,384472610,140000000
2019-06-04,529200000000,164238,619800800,140000000
2019-06-05,534100000000,127596,487273905,140000000
2019-06-07,532000000000,171573,654307785,140000000
2019-06-10,533400000000,207058,790128875,140000000
2019-06-11,539000000000,224233,859701755,140000000
2019-06-12,543200000000,208512,805548075,140000000
2019-06-13,543900000000,161856,626775845,140000000
2019-06-14,546000000000,114716,445520420,140000000
2019-06-17,550900000000,237128,929905555,140000000
2019-06-18,551600000000,169944,669870095,140000000
2019-06-19,555100000000,348145,1382923815,140000000
2019-06-20,556500000000,148925,591601330,140000000
2019-06-21,563500000000,721366,2884066955,140000000
2019-06-24,574000000000,657511,2676024340,140000000
2019-06-25,571900000000,469015,1923623685,140000000
2019-06-26,571200000000,268928,1097518310,140000000
2019-06-27,579600000000,401302,1663783270,140000000
2019-06-28,580300000000,194130,801593425,140000000
