rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20220408002867,11014,2021,00107598,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 58 기 3분기말,491397522434,제 57 기말,507814754913,1,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 58 기 3분기말,97480177826,제 57 기말,64833835886,2,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 58 기 3분기말,129588516323,제 57 기말,135382814612,3,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융자산,-,제 58 기 3분기말,37668259357,제 57 기말,73623142581,4,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,-표준계정코드 미사용-,반품추정자산,-,제 58 기 3분기말,51797984,제 57 기말,68387971,5,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 58 기 3분기말,192540724436,제 57 기말,209317694747,6,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 58 기 3분기말,178498205,제 57 기말,969174707,7,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 58 기 3분기말,28193790938,제 57 기말,19776640921,8,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 58 기 3분기말,5695757365,제 57 기말,3843063488,9,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 58 기 3분기말,458529534226,제 57 기말,490476029249,10,KRW,,,,,연결,,
20220408002867,11014,2021,00107598,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 58 기 3분기말,395465722,제 57 기말,313030078,11,KRW,,,,,연결,,
