날짜,시가,고가,저가,종가,거래량,등락률
2020-12-01,54300,66000,50200,54600,502454,0.5524861878453038
2020-12-02,54700,55400,52000,52500,76705,-3.8461538461538463
2020-12-03,51100,58300,50300,52800,170739,0.5714285714285714
2020-12-04,52300,53700,52100,52200,21889,-1.1363636363636365
2020-12-07,52100,52400,50800,50900,19203,-2.490421455938697
2020-12-08,50300,52000,50300,50700,14754,-0.3929273084479371
2020-12-09,51200,51400,50500,50500,13772,-0.39447731755424065
2020-12-10,50300,51600,50200,50500,14737,0.0
2020-12-11,50300,51000,50300,50600,10473,0.19801980198019803
2020-12-14,50900,50900,49900,49900,10221,-1.383399209486166
2020-12-15,50300,50300,49600,49700,9149,-0.4008016032064128
2020-12-16,49550,50400,49550,49650,10339,-0.1006036217303823
2020-12-17,49650,49800,49250,49600,4492,-0.10070493454179255
2020-12-18,49500,49600,49000,49100,10754,-1.0080645161290323
2020-12-21,49100,49100,47750,47950,13624,-2.3421588594704685
2020-12-22,47950,47950,46700,46700,10762,-2.6068821689259645
2020-12-23,46700,46700,44950,45300,9619,-2.9978586723768736
2020-12-24,45300,45300,43900,44900,7618,-0.8830022075055187
2020-12-28,44900,44900,43600,43950,7381,-2.1158129175946545
2020-12-29,43400,47700,43400,45500,11299,3.526734926052332
2020-12-30,45500,47300,45000,46400,6628,1.9780219780219779
