Date,SMB
2023-07-03,0.0
2023-07-04,0.0063549006720505785
2023-07-05,0.00487628830755793
2023-07-06,-0.006251654062623846
2023-07-07,0.009863698324963477
2023-07-10,0.007345220785078821
2023-07-11,-0.007759852170867498
2023-07-12,0.0030714341082058727
2023-07-13,-0.0038053925439216485
2023-07-14,-0.013184418007364362
2023-07-17,0.009015389514022254
2023-07-18,-0.007288225841326379
2023-07-19,-0.00822778070782959
2023-07-20,0.005670719371672184
2023-07-21,-0.00546708799827722
2023-07-24,-0.01824322284279667
2023-07-25,-0.008290231042857421
2023-07-26,-0.030146153271532472
2023-07-27,0.009241497457556092
2023-07-28,0.02131830574574567
2023-07-31,0.007846788446000064
2023-08-01,-0.010930791605287427
2023-08-02,0.013743180554970702
2023-08-03,0.0026369089122355582
2023-08-04,0.0027166451402032
2023-08-07,0.004615947252844643
2023-08-08,-0.004491465497700409
2023-08-09,-0.005880826559954588
2023-08-10,0.009449068401189753
2023-08-11,0.012533588101563797
2023-08-14,0.000625072427489104
2023-08-16,0.001211109565160129
2023-08-17,-0.0069564292307153774
2023-08-18,0.008998995795111209
2023-08-21,0.007048448814945818
2023-08-22,-0.006714371785050632
2023-08-23,0.0014603538222821566
2023-08-24,-0.008674322986552463
2023-08-25,0.0063271954742009084
2023-08-28,0.006749360090153589
2023-08-29,0.002869299901407496
2023-08-30,0.0016128673190387577
2023-08-31,0.0007883564578869962
2023-09-01,-0.011191293880895903
2023-09-04,-0.009680729755606854
2023-09-05,-0.00025519326607681414
2023-09-06,0.002868284441340796
2023-09-07,-0.0063330205269295226
2023-09-08,0.00813932947472329
2023-09-11,0.0006211189837721509
2023-09-12,0.0012227383639671352
2023-09-13,-0.005387807403578582
2023-09-14,-0.01196931982193683
2023-09-15,-0.003201245111732254
2023-09-18,0.009177304783155593
2023-09-19,0.00139638048853441
2023-09-20,-0.003437023613023449
2023-09-21,0.002682021232018439
2023-09-22,-0.0024025298320837774
2023-09-25,-0.006704090064177715
2023-09-26,0.00013038900312334345
2023-09-27,0.009516715971540468
