날짜,시가총액,거래량,거래대금,상장주식수
2021-01-04,119776457700,151435,518280015,34869420
2021-01-05,119079069300,220280,750914390,34869420
2021-01-06,119950804800,232121,805088195,34869420
2021-01-07,122740358400,151443,526469120,34869420
2021-01-08,121519928700,148118,516831675,34869420
2021-01-11,116986904100,321467,1088158890,34869420
2021-01-12,117161251200,205798,691258170,34869420
2021-01-13,119079069300,94875,322583060,34869420
2021-01-14,119079069300,35788,121805720,34869420
2021-01-15,118730375100,74780,255183870,34869420
2021-01-18,117161251200,91213,308755950,34869420
2021-01-19,117161251200,39706,133394955,34869420
2021-01-20,118381680900,91668,309128015,34869420
2021-01-21,118556028000,55175,187124525,34869420
2021-01-22,118904722200,78044,265529685,34869420
2021-01-25,118904722200,61232,207898250,34869420
2021-01-26,119253416400,106801,365037355,34869420
2021-01-27,119776457700,86232,296457725,34869420
2021-01-28,117858639600,106547,359089225,34869420
2021-01-29,115766474400,168536,560507955,34869420
2021-02-01,115069086000,67161,219872095,34869420
2021-02-02,115940821500,71387,237365680,34869420
2021-02-03,117161251200,51711,174025920,34869420
2021-02-04,117509945400,76907,259893345,34869420
2021-02-05,118381680900,75472,256149160,34869420
2021-02-08,117858639600,47262,160177435,34869420
2021-02-09,119602110600,111714,383319940,34869420
2021-02-10,118381680900,85660,291276885,34869420
2021-02-15,119253416400,48969,167628120,34869420
2021-02-16,119950804800,73680,252633365,34869420
2021-02-17,120648193200,839120,2965128100,34869420
2021-02-18,122391664200,210636,739636915,34869420
2021-02-19,121868622900,122508,423288045,34869420
2021-02-22,123437746800,144060,507346905,34869420
2021-02-23,124658176500,399755,1432475540,34869420
2021-02-24,120299499000,216918,766103925,34869420
2021-02-25,124483829400,212358,756752830,34869420
2021-02-26,121694275800,4609012,16768518535,34869420
2021-03-02,120299499000,459986,1598620765,34869420
2021-03-03,118904722200,228997,778999475,34869420
2021-03-04,119253416400,134216,458669575,34869420
2021-03-05,121171234500,9357968,35026187200,34869420
2021-03-08,132852490200,8639486,32334618280,34869420
2021-03-09,126924688800,1372896,5028349645,34869420
2021-03-10,123437746800,989496,3503227775,34869420
2021-03-11,122566011300,1117713,3924326175,34869420
2021-03-12,124135135200,644926,2273113130,34869420
2021-03-15,124658176500,1052939,3916889590,34869420
2021-03-16,161968455900,12202172,54767612650,34869420
2021-03-17,167721910200,61743678,321213958430,34869420
2021-03-18,167896257300,8277679,39544718645,34869420
2021-03-19,165629745000,1041833,4917153395,34869420
2021-03-22,178531430400,2023416,10149359880,34869420
2021-03-23,175393182600,1893543,9714584180,34869420
2021-03-24,184807926000,15996505,87096986470,34869420
2021-03-25,184459231800,5148958,27577619650,34869420
2021-03-26,182715760800,2264066,11845294640,34869420
2021-03-29,226999924200,38795751,242960161600,34869420
2021-03-30,232230337200,9326766,61386139680,34869420
2021-03-31,212354767800,5246770,32653135730,34869420
