news_title,news_category,news_date
"<유>STX중공업, 매수잔량 377% 급증",증권News봇,2020.03.26
"<유>STX중공업, 전일 대비 9.83% 상승.. 일일회전율은 0.36% 기록",증권News봇,2020.03.26
"<유>STX중공업, 전일 대비 7.00% 상승.. 일일회전율은 0.50% 기록",증권News봇,2020.03.20
"<유>STX중공업, 5.06% 오르며 체결강도 강세 지속(175%)",증권News봇,2020.03.20
"<유>STX중공업, 매도잔량 530% 급증",증권News봇,2020.03.19
"<유>STX중공업, 3.11% 오르며 체결강도 강세 지속(114%)",증권News봇,2020.03.17
"<유>STX중공업, 장중 신저가 기록.. 2,045→1,910(▼135)",증권News봇,2020.03.12
"<유>STX중공업, 장중 신저가 기록.. 2,105→2,045(▼60)",증권News봇,2020.03.11
"오전 10:00 현재 코스피는 51:49으로 매도우위, 매수강세 업종은 운수창고업(0.28%↓)",증권News봇,2020.01.16
"<유>STX중공업, 매도잔량 361% 급증",증권News봇,2020.01.16
"<유>STX중공업, 매수잔량 379% 급증",증권News봇,2020.01.15
"<유>STX중공업, 전일 대비 8.74% 상승.. 일일회전율은 0.65% 기록",증권News봇,2020.01.15
"<유>STX중공업, 4.69% 오르며 체결강도 강세로 반전(167%)",증권News봇,2020.01.15
기업공시[1월 14일],증권종목·투자전략,2020.01.15
장 마감 후 기업공시[1월 14일],증권,2020.01.14
"<유>STX중공업, 매수잔량 337% 급증",증권News봇,2020.01.07
"<유>STX중공업, 3.44% 오르며 체결강도 강세 지속(124%)",증권News봇,2020.01.02
