news_title,news_category,news_date
"LG에너지솔루션-솔루스첨단소재, 배터리동맹 맺는다",산업기업,2020.12.23
"<유>두산솔루스1우, 전일 대비 7.23% 상승.. 일일회전율은 1.83% 기록",증권News봇,2020.12.08
"<유>두산솔루스1우, 3.24% 오르며 체결강도 강세 지속(116%)",증권News봇,2020.12.08
토종PEF 약진…한앤컴 '투자'-IMM '회수' 빛났다,증권IB&Deal,2020.12.03
코스피 한달간 16%↑…금융위기 이후 가장 많이 올랐다,증권국내증시,2020.11.27
[주식초고수는지금]확진자 500명대…SK케미칼·셀트리온 바이오株 매수 치열,증권종목·투자전략,2020.11.27
"오전 10:30 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 통신업(2.31%↑)",증권News봇,2020.11.27
"오전 10:00 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 전기전자업(0.10%↑)",증권News봇,2020.11.27
"<유>두산솔루스1우, 전일 대비 20.11% 상승.. 일일회전율은 9.80% 기록",증권News봇,2020.11.27
"오전 9:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 종이목재업(4.67%↑)",증권News봇,2020.11.27
"[특징주] 테슬라와 전지박 계약 눈앞…두산솔루스 강세, 배터리주 약세",증권국내증시,2020.11.27
"<유>두산솔루스1우, 매수잔량 466% 급증",증권News봇,2020.11.27
"[개장 시황] 코스피 2624.80.. 기관의 '팔자' 기조에 하락 출발 (▼1.11, -0.04%)",증권News봇,2020.11.27
"<유>두산솔루스2우B, 상한가 진입.. +29.97% ↑",증권News봇,2020.11.27
"두산 자구안 순항...오너家 6,000억 '퓨얼셀' 지분 두중에",산업기업,2020.11.26
"<유>두산솔루스1우, 전일 대비 7.02% 상승.. 일일회전율은 1.83% 기록",증권News봇,2020.11.26
"<유>두산솔루스1우, 3.80% 오르며 체결강도 강세 지속(120%)",증권News봇,2020.11.26
[증시 이틀째 사상 최고]이달만 연고점 10번 깨…덜 오른 종목은?,증권국내증시,2020.11.24
“전기·수소차 시장 선점”...증설 발표에 뛰는 소부장株,증권종목·투자전략,2020.11.06
"[SEN]두산솔루스, 헝가리 전지박공장 1.5만톤 추가 증설… 2,700억원 투자",증권종목·투자전략,2020.10.30
성급한 '정부 주도'가 毒 됐나...BBIG 지수 종목 85%가 하락,증권국내증시,2020.10.28
"[기업공시 10월 23일]마이크로디지탈, 코로나 진단키트 ’170억 규모 공급계약 등",증권종목·투자전략,2020.10.24
장 마감 후 기업공시[10월 23일],증권,2020.10.23
"<유>두산솔루스1우, 전일 대비 10.24% 상승.. 일일회전율은 1.48% 기록",증권News봇,2020.10.16
