날짜,시가,고가,저가,종가,거래량,등락률
2024-12-02,8260,8260,7830,8000,2412,-1.8404907975460123
2024-12-03,7850,8050,7850,8030,725,0.375
2024-12-04,8010,8010,7510,7890,6347,-1.7434620174346203
2024-12-05,7890,7890,7530,7830,1329,-0.7604562737642585
2024-12-06,7830,7950,7710,7880,1004,0.6385696040868455
2024-12-09,7810,7810,7310,7410,2456,-5.964467005076142
2024-12-10,7420,7890,7420,7750,2864,4.588394062078273
2024-12-11,7760,7870,7580,7730,1071,-0.25806451612903225
2024-12-12,7780,8300,7730,7980,3955,3.2341526520051747
2024-12-13,8010,8250,7940,8080,1646,1.2531328320802004
2024-12-16,8090,8500,8060,8330,4773,3.094059405940594
2024-12-17,8250,8400,8050,8400,1506,0.8403361344537815
2024-12-18,8430,8550,8330,8390,267,-0.11904761904761905
2024-12-19,8380,8380,8010,8240,1167,-1.7878426698450536
2024-12-20,8230,8340,7800,8050,1796,-2.3058252427184467
2024-12-23,8030,8040,8000,8030,1245,-0.2484472049689441
2024-12-24,8020,8030,7640,7640,1663,-4.85678704856787
2024-12-26,7770,7800,7600,7710,1404,0.9162303664921465
2024-12-27,7710,7760,7350,7740,2775,0.38910505836575876
2024-12-30,7730,7730,7540,7720,1330,-0.2583979328165375
