rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20201124000190,11014,2020,01412822,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 2 기 3분기,24234791020,,,2,KRW,74812578389,연결
20201124000190,11014,2020,01412822,IS,손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 2 기 3분기,16750769158,,,3,KRW,47014089325,연결
20201124000190,11014,2020,01412822,IS,손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기 3분기,7484021862,,,4,KRW,27798489064,연결
20201124000190,11014,2020,01412822,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 2 기 3분기,3768107015,,,5,KRW,8488225597,연결
20201124000190,11014,2020,01412822,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 2 기 3분기,12298518675,,,6,KRW,19592526910,연결
20201124000190,11014,2020,01412822,IS,손익계산서,dart_OtherGains,기타영업외수익,-,제 2 기 3분기,185288564,,,7,KRW,216629052,연결
20201124000190,11014,2020,01412822,IS,손익계산서,dart_OtherLosses,기타영업외비용,-,제 2 기 3분기,86044276,,,8,KRW,1787736782,연결
20201124000190,11014,2020,01412822,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 2 기 3분기,-947145510,,,9,KRW,15123080021,연결
20201124000190,11014,2020,01412822,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 2 기 3분기,1387190987,,,10,KRW,5917162409,연결
20201124000190,11014,2020,01412822,IS,손익계산서,ifrs-full_ProfitLoss,- 당기순이익(손실),-,제 2 기 3분기,-2334336497,,,11,KRW,9205917612,연결
20201124000190,11014,2020,01412822,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 2 기 3분기,-2334336497,,,13,KRW,9205917612,연결
20201124000190,11014,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,보통주기본주당계속영업이익(손실),-,제 2 기 3분기,-59,,,18,KRW,232,연결
20201124000190,11014,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,구형우선주기본주당계속영업이익(손실),-,제 2 기 3분기,-59,,,19,KRW,233,연결
20201124000190,11014,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,보통주희석주당계속영업이익(손실),-,제 2 기 3분기,-59,,,22,KRW,232,연결
20201124000190,11014,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,구형우선주희석주당계속영업이익(손실),-,제 2 기 3분기,-59,,,23,KRW,233,연결
20201124000190,11014,2020,01412822,CIS,포괄손익계산서,ifrs-full_ProfitLoss,- 당기순이익(손실),-,제 2 기 3분기,-2334336497,,,0,KRW,9205917612,연결
20201124000190,11014,2020,01412822,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 2 기 3분기,1711454328,,,1,KRW,5509763336,연결
20201124000190,11014,2020,01412822,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익(세후기타포괄손익),-,제 2 기 3분기,9541269,,,3,KRW,9541269,연결
20201124000190,11014,2020,01412822,CIS,포괄손익계산서,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,-,제 2 기 3분기,860662611,,,5,KRW,-140249798,연결
20201124000190,11014,2020,01412822,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-,제 2 기 3분기,850791717,,,6,KRW,5640471865,연결
20201124000190,11014,2020,01412822,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 2 기 3분기,-622882169,,,7,KRW,14715680948,연결
20201124000190,11014,2020,01412822,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,제 2 기 3분기,-622882169,,,9,KRW,14715680948,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 2 기 3분기,10434056868,,,0,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),-,제 2 기 3분기,9205917612,,,1,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,조정,-,제 2 기 3분기,29743271224,,,2,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,-,제 2 기 3분기,-21066394984,,,3,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취(영업),-,제 2 기 3분기,1168164326,,,4,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급(영업),-,제 2 기 3분기,2763416205,,,5,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부(환급),-,제 2 기 3분기,5853485105,,,6,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 2 기 3분기,-111851810192,,,7,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유입액;,-,제 2 기 3분기,4942621517,,,8,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,dart_DecreaseInLoans,대여금의 감소,-,제 2 기 3분기,112403710,,,9,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 2 기 3분기,4807765891,,,10,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 2 기 3분기,22451916,,,11,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유출액;,-,제 2 기 3분기,-116794431709,,,12,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 2 기 3분기,4803964864,,,13,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 2 기 3분기,106165515188,,,14,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 2 기 3분기,5824951657,,,15,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 2 기 3분기,57462295024,,,16,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유입액;,-,제 2 기 3분기,111521952205,,,17,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 증가,-,제 2 기 3분기,81983152205,,,18,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,유동화채무의 차입,-,제 2 기 3분기,29538800000,,,19,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유출액;,-,제 2 기 3분기,-54059657181,,,20,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_RepaymentsOfBorrowingsClassifiedAsFinancingActivities,차입금의 감소,-,제 2 기 3분기,41393337063,,,21,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 지급,-,제 2 기 3분기,1802420118,,,22,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 2 기 3분기,10863900000,,,23,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화환산으로 인한 현금의 변동,-,제 2 기 3분기,2291271834,,,24,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 2 기 3분기,-41664186466,,,25,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 2 기 3분기,94646278024,,,26,KRW,,연결
20201124000190,11014,2020,01412822,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 2 기 3분기,52982091558,,,27,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기 3분기,127293752427,,,1,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기 3분기,3960220800,,,1,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 3분기,4326999869,,,1,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 2 기 3분기,140632108965,,,1,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 3분기,140632108965,,,1,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기 3분기,-36713243,,,1,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 3분기,5087849112,,,1,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,- 당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 3분기,9205917612,,,3,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,- 당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 3분기,9205917612,,,3,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,- 당기순이익(손실),연결재무제표 [member],제 2 기 3분기,-2334336497,,,3,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 3분기,9541269,,,4,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 3분기,9541269,,,4,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,연결재무제표 [member],제 2 기 3분기,9541269,,,4,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 파생상품평가손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 3분기,-140249798,,,5,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 파생상품평가손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 3분기,-140249798,,,5,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 파생상품평가손익,연결재무제표 [member],제 2 기 3분기,-1000912409,,,5,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,- 해외사업환산손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 3분기,5640471865,,,6,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,- 해외사업환산손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 3분기,5640471865,,,6,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,- 해외사업환산손익,연결재무제표 [member],제 2 기 3분기,4789680148,,,6,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기 3분기,0,,,7,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 3분기,9215458881,,,7,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기 3분기,0,,,7,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 3분기,5500222067,,,7,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,연결재무제표 [member],제 2 기 3분기,15338563117,,,7,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 3분기,14715680948,,,7,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기 3분기,0,,,7,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기 3분기,127293752427,,,8,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기 3분기,3960220800,,,8,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 3분기,13542458750,,,8,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 3분기,10588071179,,,8,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 3분기,155347789913,,,8,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,연결재무제표 [member],제 2 기 3분기,155347789913,,,8,KRW,,연결
20201124000190,11014,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기 3분기,-36713243,,,8,KRW,,연결
